,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords
0,0,762,285,50,24, 3667.0,23,ABCDEE+DVBW-TTSurekhEN,#000000,FOOTER,DVBW-TTSurekhEN,21,,"[{'text': '3667.0', 'conf': 0.0, 'text_left': 797, 'text_top': 2145, 'text_width': 117, 'text_height': 34}]",0,762,285,50,24, 3668.0,23,ABCDEE+DVBW-TTSurekhEN,#000000,FOOTER,DVBW-TTSurekhEN,21,,"[{'text': '3668.0', 'conf': 0.0, 'text_left': 797, 'text_top': 2145, 'text_width': 116, 'text_height': 34}]",0,762,285,50,24, 3669.0,23,ABCDEE+DVBW-TTSurekhEN,#000000,FOOTER,DVBW-TTSurekhEN,21,,"[{'text': '3669.0', 'conf': 0.0, 'text_left': 797, 'text_top': 2145, 'text_width': 117, 'text_height': 34}]",0,762,285,50,24, 3670.0,23,ABCDEE+DVBW-TTSurekhEN,#000000,FOOTER,DVBW-TTSurekhEN,21,,"[{'text': '3670.0', 'conf': 0.0, 'text_left': 797, 'text_top': 2145, 'text_width': 117, 'text_height': 34}]",0,762,285,50,24, 367.0,23,ABCDEE+DVBW-TTSurekhEN,#000000,FOOTER,DVBW-TTSurekhEN,21,,"[{'text': '367.0', 'conf': 0.0, 'text_left': 797, 'text_top': 2145, 'text_width': 113, 'text_height': 34}]",0,762,285,50,24, 3672.0,23,ABCDEE+DVBW-TTSurekhEN,#000000,FOOTER,DVBW-TTSurekhEN,21,,"[{'text': '3672.0', 'conf': 0.0, 'text_left': 794, 'text_top': 2119, 'text_width': 120, 'text_height': 60}]",0,762,285,50,24, 3673.0,23,ABCDEE+DVBW-TTSurekhEN,#000000,FOOTER,DVBW-TTSurekhEN,21,,"[{'text': '3673.0', 'conf': 0.0, 'text_left': 797, 'text_top': 2145, 'text_width': 115, 'text_height': 34}]"
1,1,60,252,114,36, राज्य सभा,36,"ABCDEE+DVBW-TTYogeshEN,Bold",#000000,BOLD,"DVBW-TTYogeshEN,Bold",33,,"[{'text': 'राज्य', 'conf': 95, 'text_left': 705, 'text_top': 205, 'text_width': 152, 'text_height': 49}, {'text': 'सभा', 'conf': 95, 'text_left': 875, 'text_top': 204, 'text_width': 129, 'text_height': 50}]",1,60,172,372,21, कॉरपोरेशन ऑफ दमन एण्ड दीव एण्ड दादरा एण्ड नगर,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': 'कॉरपोरेशन', 'conf': 89, 'text_left': 478, 'text_top': 177, 'text_width': 189, 'text_height': 72}, {'text': 'ऑफ', 'conf': 95, 'text_left': 695, 'text_top': 183, 'text_width': 67, 'text_height': 66}, {'text': 'दमन', 'conf': 94, 'text_left': 797, 'text_top': 194, 'text_width': 81, 'text_height': 55}, {'text': 'एण्ड', 'conf': 96, 'text_left': 894, 'text_top': 194, 'text_width': 91, 'text_height': 55}, {'text': 'दीव', 'conf': 89, 'text_left': 989, 'text_top': 178, 'text_width': 84, 'text_height': 55}, {'text': 'एण्ड', 'conf': 93, 'text_left': 1093, 'text_top': 194, 'text_width': 76, 'text_height': 55}, {'text': 'दादरा', 'conf': 92, 'text_left': 1193, 'text_top': 194, 'text_width': 102, 'text_height': 30}, {'text': 'एण्ड', 'conf': 96, 'text_left': 1320, 'text_top': 194, 'text_width': 75, 'text_height': 35}, {'text': 'नगर', 'conf': 95, 'text_left': 1406, 'text_top': 195, 'text_width': 92, 'text_height': 54}]",1,60,118,396,21, (ख) .... उपर्युक्त ब्यूरो के कार्यकरण की सरकार द्वारा समीक्षा |,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': '(ख)', 'conf': 83, 'text_left': 333, 'text_top': 194, 'text_width': 60, 'text_height': 37}, {'text': '....', 'conf': 37, 'text_left': 401, 'text_top': 178, 'text_width': 68, 'text_height': 64}, {'text': 'उपर्युक्त', 'conf': 86, 'text_left': 481, 'text_top': 182, 'text_width': 131, 'text_height': 54}, {'text': 'ब्यूरो', 'conf': 96, 'text_left': 631, 'text_top': 182, 'text_width': 75, 'text_height': 56}, {'text': 'के', 'conf': 93, 'text_left': 724, 'text_top': 182, 'text_width': 38, 'text_height': 41}, {'text': 'कार्यकरण', 'conf': 91, 'text_left': 778, 'text_top': 182, 'text_width': 164, 'text_height': 41}, {'text': 'की', 'conf': 95, 'text_left': 960, 'text_top': 183, 'text_width': 47, 'text_height': 40}, {'text': 'सरकार', 'conf': 95, 'text_left': 1025, 'text_top': 194, 'text_width': 126, 'text_height': 29}, {'text': 'द्वारा', 'conf': 96, 'text_left': 1169, 'text_top': 194, 'text_width': 73, 'text_height': 34}, {'text': 'समीक्षा', 'conf': 87, 'text_left': 1261, 'text_top': 183, 'text_width': 111, 'text_height': 41}, {'text': '|', 'conf': 87, 'text_left': 1369, 'text_top': 178, 'text_width': 16, 'text_height': 64}]",1,60,172,338,21, और लेखे तथा लेखाओं पर लेखापरीक्षक का प्रतिवेदन |,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': 'और', 'conf': 93, 'text_left': 483, 'text_top': 182, 'text_width': 67, 'text_height': 41}, {'text': 'लेखे', 'conf': 87, 'text_left': 567, 'text_top': 182, 'text_width': 71, 'text_height': 41}, {'text': 'तथा', 'conf': 93, 'text_left': 656, 'text_top': 194, 'text_width': 68, 'text_height': 29}, {'text': 'लेखाओं', 'conf': 92, 'text_left': 742, 'text_top': 182, 'text_width': 126, 'text_height': 41}, {'text': 'पर', 'conf': 92, 'text_left': 886, 'text_top': 195, 'text_width': 49, 'text_height': 28}, {'text': 'लेखापरीक्षक', 'conf': 90, 'text_left': 952, 'text_top': 182, 'text_width': 208, 'text_height': 42}, {'text': 'का', 'conf': 96, 'text_left': 1175, 'text_top': 194, 'text_width': 47, 'text_height': 29}, {'text': 'प्रतिवेदन', 'conf': 94, 'text_left': 1241, 'text_top': 182, 'text_width': 141, 'text_height': 42}, {'text': '|', 'conf': 77, 'text_left': 1396, 'text_top': 191, 'text_width': 4, 'text_height': 32}]",1,60,59,151,21, मध्याहन पश्चात क2-42,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': 'मध्याहन', 'conf': 90, 'text_left': 169, 'text_top': 194, 'text_width': 130, 'text_height': 30}, {'text': 'पश्चात', 'conf': 46, 'text_left': 318, 'text_top': 194, 'text_width': 114, 'text_height': 42}, {'text': 'क2-42', 'conf': 0, 'text_left': 453, 'text_top': 195, 'text_width': 96, 'text_height': 28}]",1,60,91,394,21," ""राष्ट्रपति के प्रति निम्नलिखित रूप में कृतज्ञता ज्ञापित की जाए-",21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': '""राष्ट्रपति', 'conf': 93, 'text_left': 259, 'text_top': 183, 'text_width': 151, 'text_height': 49}, {'text': 'के', 'conf': 97, 'text_left': 428, 'text_top': 182, 'text_width': 38, 'text_height': 42}, {'text': 'प्रति', 'conf': 96, 'text_left': 483, 'text_top': 183, 'text_width': 62, 'text_height': 41}, {'text': 'निम्नलिखित', 'conf': 96, 'text_left': 564, 'text_top': 183, 'text_width': 200, 'text_height': 41}, {'text': 'रूप', 'conf': 96, 'text_left': 783, 'text_top': 195, 'text_width': 60, 'text_height': 29}, {'text': 'में', 'conf': 93, 'text_left': 861, 'text_top': 182, 'text_width': 27, 'text_height': 42}, {'text': 'कृतज्ञता', 'conf': 89, 'text_left': 906, 'text_top': 195, 'text_width': 134, 'text_height': 41}, {'text': 'ज्ञापित', 'conf': 90, 'text_left': 1058, 'text_top': 183, 'text_width': 107, 'text_height': 44}, {'text': 'की', 'conf': 93, 'text_left': 1183, 'text_top': 184, 'text_width': 47, 'text_height': 40}, {'text': 'जाए-', 'conf': 80, 'text_left': 1249, 'text_top': 195, 'text_width': 82, 'text_height': 35}]",1,60,59,379,21, मध्याहन पश्चात्‌ 5-36 ।7. ... श्री तरुण विजय,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,"{""index"":{""0"":0,""1"":1},""xml_index"":{""0"":1,""1"":2},""text_top"":{""0"":60,""1"":60},""text_left"":{""0"":59,""1"":275},""text_width"":{""0"":170,""1"":163},""text_height"":{""0"":21,""1"":21},""text"":{""0"":""  \u00b4\u00d6\u00ac\u00b5\u00d6\u00d6\u00c5\u00ad\u00d6 \u00ae\u00d6\u00bf\u201c\u00d6\u00d6\u0178\u00d6\u00cb 5-36  "",""1"":""17.   \u00c1\u00d6\u00df \u0178\u00d6\u00b9\u00fd\u00de\u00d6 \u00d7\u00be\u00d6\u201e\u00d6\u00b5\u00d6  ""},""font_size"":{""0"":21,""1"":21},""font_family"":{""0"":""ABCDEE+DVBW-TTYogeshEN"",""1"":""ABCDEE+DVBW-TTYogeshEN""},""font_color"":{""0"":""#000000"",""1"":""#000000""},""attrib"":{""0"":"""",""1"":""""},""font_family_updated"":{""0"":""DVBW-TTYogeshEN"",""1"":""DVBW-TTYogeshEN""},""font_size_updated"":{""0"":19,""1"":19}}","[{'text': 'मध्याहन', 'conf': 89, 'text_left': 244, 'text_top': 194, 'text_width': 131, 'text_height': 30}, {'text': 'पश्चात्\u200c', 'conf': 93, 'text_left': 393, 'text_top': 194, 'text_width': 115, 'text_height': 42}, {'text': '5-36', 'conf': 96, 'text_left': 526, 'text_top': 195, 'text_width': 76, 'text_height': 29}, {'text': '।7.', 'conf': 0, 'text_left': 773, 'text_top': 195, 'text_width': 48, 'text_height': 28}, {'text': '...', 'conf': 29, 'text_left': 836, 'text_top': 177, 'text_width': 59, 'text_height': 72}, {'text': 'श्री', 'conf': 95, 'text_left': 921, 'text_top': 183, 'text_width': 41, 'text_height': 66}, {'text': 'तरुण', 'conf': 95, 'text_left': 981, 'text_top': 194, 'text_width': 89, 'text_height': 29}, {'text': 'विजय', 'conf': 95, 'text_left': 1088, 'text_top': 182, 'text_width': 98, 'text_height': 41}]"
2,2,133,207,203,27, संसदीय समाचार - भाग 4,27,"ABCDEE+DVBW-TTYogeshEN,Bold",#000000,BOLD,"DVBW-TTYogeshEN,Bold",25,,"[{'text': 'संसदीय', 'conf': 95, 'text_left': 575, 'text_top': 379, 'text_width': 175, 'text_height': 90}, {'text': 'समाचार', 'conf': 93, 'text_left': 754, 'text_top': 379, 'text_width': 170, 'text_height': 90}, {'text': '-', 'conf': 93, 'text_left': 940, 'text_top': 422, 'text_width': 29, 'text_height': 47}, {'text': 'भाग', 'conf': 89, 'text_left': 995, 'text_top': 400, 'text_width': 88, 'text_height': 37}, {'text': '4', 'conf': 0, 'text_left': 1102, 'text_top': 400, 'text_width': 14, 'text_height': 37}]",2,81,172,372,21," हवेली लिमिटेड (ओआईडीसी), नानी दमन का ort",21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': 'हवेली', 'conf': 96, 'text_left': 478, 'text_top': 237, 'text_width': 98, 'text_height': 71}, {'text': 'लिमिटेड', 'conf': 95, 'text_left': 591, 'text_top': 236, 'text_width': 158, 'text_height': 72}, {'text': '(ओआईडीसी),', 'conf': 79, 'text_left': 783, 'text_top': 225, 'text_width': 230, 'text_height': 83}, {'text': 'नानी', 'conf': 96, 'text_left': 1028, 'text_top': 225, 'text_width': 96, 'text_height': 83}, {'text': 'दमन', 'conf': 95, 'text_left': 1156, 'text_top': 254, 'text_width': 81, 'text_height': 54}, {'text': 'का', 'conf': 96, 'text_left': 1268, 'text_top': 254, 'text_width': 48, 'text_height': 54}, {'text': 'ort', 'conf': 3, 'text_left': 1337, 'text_top': 225, 'text_width': 84, 'text_height': 83}]",2,90,75,411,21, 4. निम्नलिखित पत्रों की एक-एक प्रति (अंग्रेज़ी तथा हिन्दी में):-,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,"{""index"":{""0"":0,""1"":1},""xml_index"":{""0"":2,""1"":3},""text_top"":{""0"":90,""1"":90},""text_left"":{""0"":75,""1"":119},""text_width"":{""0"":39,""1"":367},""text_height"":{""0"":21,""1"":21},""text"":{""0"":""   4. "",""1"":""\u00d7\u00ad\u00d6\u00b4\u00ad\u00d6\u00d7\u00bb\u00d6\u00d7\u00dc\u00d6\u0178\u00d6 \u00ae\u00d6\u00a1\u00d6\u00d6\u00eb \u00db\u00fa\u00df \u2039\u00db\u00fa-\u2039\u00db\u00fa \u00ae\u00d6\u00cf\u00d7\u0178\u00d6 (\u2020\u00d3\u00dd\u00d6\u00cf\u00ea\u201e\u00d6\u00cc\u00df \u0178\u00d6\u00a3\u00d6\u00d6\u00fc \u00d7\u00c6\u00fc\u00ad\u00a4\u00fc\u00df \u00b4\u00d6\u00eb):- ""},""font_size"":{""0"":21,""1"":21},""font_family"":{""0"":""ABCDEE+DVBW-TTYogeshEN"",""1"":""ABCDEE+DVBW-TTYogeshEN""},""font_color"":{""0"":""#000000"",""1"":""#000000""},""attrib"":{""0"":"""",""1"":""""},""font_family_updated"":{""0"":""DVBW-TTYogeshEN"",""1"":""DVBW-TTYogeshEN""},""font_size_updated"":{""0"":19,""1"":19}}","[{'text': '4.', 'conf': 95, 'text_left': 271, 'text_top': 280, 'text_width': 30, 'text_height': 28}, {'text': 'निम्नलिखित', 'conf': 95, 'text_left': 336, 'text_top': 267, 'text_width': 200, 'text_height': 41}, {'text': 'पत्रों', 'conf': 94, 'text_left': 554, 'text_top': 266, 'text_width': 66, 'text_height': 42}, {'text': 'की', 'conf': 96, 'text_left': 638, 'text_top': 268, 'text_width': 47, 'text_height': 40}, {'text': 'एक-एक', 'conf': 95, 'text_left': 704, 'text_top': 279, 'text_width': 135, 'text_height': 35}, {'text': 'प्रति', 'conf': 95, 'text_left': 855, 'text_top': 267, 'text_width': 63, 'text_height': 41}, {'text': '(अंग्रेज़ी', 'conf': 94, 'text_left': 938, 'text_top': 266, 'text_width': 117, 'text_height': 50}, {'text': 'तथा', 'conf': 96, 'text_left': 1073, 'text_top': 279, 'text_width': 68, 'text_height': 29}, {'text': 'हिन्दी', 'conf': 82, 'text_left': 1161, 'text_top': 267, 'text_width': 93, 'text_height': 43}, {'text': 'में):-', 'conf': 48, 'text_left': 1273, 'text_top': 266, 'text_width': 62, 'text_height': 50}]",2,90,118,426,21, (@) GR (क) में उल्लिखित पत्रों को सभा पटल पर रखने में,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': '(@)', 'conf': 62, 'text_left': 333, 'text_top': 279, 'text_width': 60, 'text_height': 37}, {'text': 'GR', 'conf': 72, 'text_left': 481, 'text_top': 279, 'text_width': 96, 'text_height': 54}, {'text': '(क)', 'conf': 91, 'text_left': 591, 'text_top': 279, 'text_width': 58, 'text_height': 54}, {'text': 'में', 'conf': 92, 'text_left': 674, 'text_top': 266, 'text_width': 27, 'text_height': 42}, {'text': 'उल्लिखित', 'conf': 84, 'text_left': 725, 'text_top': 267, 'text_width': 171, 'text_height': 41}, {'text': 'पत्रों', 'conf': 96, 'text_left': 920, 'text_top': 266, 'text_width': 66, 'text_height': 42}, {'text': 'को', 'conf': 96, 'text_left': 1010, 'text_top': 266, 'text_width': 47, 'text_height': 42}, {'text': 'सभा', 'conf': 96, 'text_left': 1081, 'text_top': 279, 'text_width': 73, 'text_height': 54}, {'text': 'पटल', 'conf': 96, 'text_left': 1177, 'text_top': 279, 'text_width': 85, 'text_height': 29}, {'text': 'पर', 'conf': 96, 'text_left': 1286, 'text_top': 280, 'text_width': 48, 'text_height': 28}, {'text': 'रखने', 'conf': 96, 'text_left': 1358, 'text_top': 266, 'text_width': 87, 'text_height': 42}, {'text': 'में', 'conf': 96, 'text_left': 1469, 'text_top': 266, 'text_width': 27, 'text_height': 42}]",2,90,86,467,21, 2. att अविनाश राय खन्ना ने नॉर्वे में दो बच्चों को उनके एन.आर.आई. माता-,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': '2.', 'conf': 84, 'text_left': 246, 'text_top': 280, 'text_width': 29, 'text_height': 28}, {'text': 'att', 'conf': 82, 'text_left': 286, 'text_top': 268, 'text_width': 54, 'text_height': 65}, {'text': 'अविनाश', 'conf': 92, 'text_left': 341, 'text_top': 262, 'text_width': 156, 'text_height': 71}, {'text': 'राय', 'conf': 95, 'text_left': 515, 'text_top': 279, 'text_width': 62, 'text_height': 54}, {'text': 'खन्ना', 'conf': 39, 'text_left': 596, 'text_top': 279, 'text_width': 95, 'text_height': 54}, {'text': 'ने', 'conf': 93, 'text_left': 705, 'text_top': 266, 'text_width': 27, 'text_height': 42}, {'text': 'नॉर्वे', 'conf': 86, 'text_left': 750, 'text_top': 266, 'text_width': 63, 'text_height': 42}, {'text': 'में', 'conf': 96, 'text_left': 832, 'text_top': 266, 'text_width': 27, 'text_height': 42}, {'text': 'दो', 'conf': 96, 'text_left': 877, 'text_top': 266, 'text_width': 40, 'text_height': 43}, {'text': 'बच्चों', 'conf': 95, 'text_left': 936, 'text_top': 266, 'text_width': 84, 'text_height': 42}, {'text': 'को', 'conf': 96, 'text_left': 1039, 'text_top': 266, 'text_width': 47, 'text_height': 42}, {'text': 'उनके', 'conf': 93, 'text_left': 1105, 'text_top': 266, 'text_width': 94, 'text_height': 42}, {'text': 'एन.आर.आई.', 'conf': 84, 'text_left': 1215, 'text_top': 266, 'text_width': 215, 'text_height': 48}, {'text': 'माता-', 'conf': 89, 'text_left': 1452, 'text_top': 279, 'text_width': 88, 'text_height': 29}]",2,101,92,468,21," 'राष्ट्रपति ने 4 2 मार्च, 202 को संसद की दोनों सभाओं की सम्मिलित बैठक",21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,,"[{'text': ""'राष्ट्रपति"", 'conf': 86, 'text_left': 261, 'text_top': 291, 'text_width': 140, 'text_height': 72}, {'text': 'ने', 'conf': 94, 'text_left': 423, 'text_top': 294, 'text_width': 27, 'text_height': 42}, {'text': '4', 'conf': 13, 'text_left': 473, 'text_top': 308, 'text_width': 11, 'text_height': 28}, {'text': '2', 'conf': 95, 'text_left': 492, 'text_top': 308, 'text_width': 31, 'text_height': 55}, {'text': 'मार्च,', 'conf': 92, 'text_left': 519, 'text_top': 290, 'text_width': 91, 'text_height': 73}, {'text': '202', 'conf': 0, 'text_left': 632, 'text_top': 308, 'text_width': 85, 'text_height': 28}, {'text': 'को', 'conf': 92, 'text_left': 724, 'text_top': 290, 'text_width': 56, 'text_height': 73}, {'text': 'संसद', 'conf': 96, 'text_left': 786, 'text_top': 291, 'text_width': 109, 'text_height': 72}, {'text': 'की', 'conf': 94, 'text_left': 896, 'text_top': 291, 'text_width': 68, 'text_height': 72}, {'text': 'दोनों', 'conf': 96, 'text_left': 962, 'text_top': 290, 'text_width': 96, 'text_height': 73}, {'text': 'सभाओं', 'conf': 95, 'text_left': 1077, 'text_top': 294, 'text_width': 115, 'text_height': 42}, {'text': 'की', 'conf': 96, 'text_left': 1211, 'text_top': 296, 'text_width': 47, 'text_height': 40}, {'text': 'सम्मिलित', 'conf': 96, 'text_left': 1260, 'text_top': 291, 'text_width': 172, 'text_height': 72}, {'text': 'बैठक', 'conf': 96, 'text_left': 1439, 'text_top': 290, 'text_width': 97, 'text_height': 73}]",3,81,59,411,21, मध्याहन पश्चात्‌ 5-49 8. श्री राम कृपाल यादव,21,ABCDEE+DVBW-TTYogeshEN,#000000,,DVBW-TTYogeshEN,19,"{""index"":{""0"":0,""1"":1},""xml_index"":{""0"":3,""1"":4},""text_top"":{""0"":81,""1"":81},""text_left"":{""0"":59,""1"":275},""text_width"":{""0"":170,""1"":195},""text_height"":{""0"":21,""1"":21},""text"":{""0"":""  \u00b4\u00d6\u00ac\u00b5\u00d6\u00d6\u00c5\u00ad\u00d6 \u00ae\u00d6\u00bf\u201c\u00d6\u00d6\u0178\u00d6\u00cb 5-49  "",""1"":""18.   \u00c1\u00d6\u00df \u00b8\u00fc\u00d6\u00b4\u00d6 \u00db\u00e9\u00fa\u00af\u00d6\u00d6\u00bb\u00d6 \u00b5\u00d6\u00d6\u00a4\u00fc\u00be\u00d6  ""},""font_size"":{""0"":21,""1"":21},""font_family"":{""0"":""ABCDEE+DVBW-TTYogeshEN"",""1"":""ABCDEE+DVBW-TTYogeshEN""},""font_color"":{""0"":""#000000"",""1"":""#000000""},""attrib"":{""0"":"""",""1"":""""},""font_family_updated"":{""0"":""DVBW-TTYogeshEN"",""1"":""DVBW-TTYogeshEN""},""font_size_updated"":{""0"":19,""1"":19}}","[{'text': 'मध्याहन', 'conf': 85, 'text_left': 231, 'text_top': 250, 'text_width': 145, 'text_height': 47}, {'text': 'पश्चात्\u200c', 'conf': 93, 'text_left': 379, 'text_top': 225, 'text_width': 129, 'text_height': 75}, {'text': '5-49', 'conf': 92, 'text_left': 526, 'text_top': 255, 'text_width': 76, 'text_height': 28}, {'text': '8.', 'conf': 0, 'text_left': 793, 'text_top': 255, 'text_width': 28, 'text_height': 29}, {'text': 'श्री', 'conf': 94, 'text_left': 904, 'text_top': 239, 'text_width': 58, 'text_height': 69}, {'text': 'राम', 'conf': 95, 'text_left': 965, 'text_top': 250, 'text_width': 77, 'text_height': 47}, {'text': 'कृपाल', 'conf': 88, 'text_left': 1049, 'text_top': 250, 'text_width': 110, 'text_height': 58}, {'text': 'यादव', 'conf': 80, 'text_left': 1179, 'text_top': 250, 'text_width': 94, 'text_height': 58}]"
