,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords
0,0,108,578,225,22, जिला :- पष्चिम चम्पारण |,20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,,"[{'text': 'जिला', 'conf': 88, 'text_left': 1607, 'text_top': 317, 'text_width': 120, 'text_height': 42}, {'text': ':-', 'conf': 38, 'text_left': 1766, 'text_top': 337, 'text_width': 40, 'text_height': 18}, {'text': 'पष्चिम', 'conf': 84, 'text_left': 1843, 'text_top': 317, 'text_width': 149, 'text_height': 42}, {'text': 'चम्पारण', 'conf': 83, 'text_left': 2026, 'text_top': 331, 'text_width': 182, 'text_height': 28}, {'text': '|', 'conf': 76, 'text_left': 2203, 'text_top': 313, 'text_width': 22, 'text_height': 56}]",0,108,115,462,22, में एम0 जे0 के0० अस्पताल बेतिया में अंकित किया ।,20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,,"[{'text': 'में', 'conf': 93, 'text_left': 323, 'text_top': 317, 'text_width': 44, 'text_height': 42}, {'text': 'एम0', 'conf': 56, 'text_left': 402, 'text_top': 331, 'text_width': 111, 'text_height': 32}, {'text': 'जे0', 'conf': 70, 'text_left': 554, 'text_top': 317, 'text_width': 78, 'text_height': 43}, {'text': 'के0०', 'conf': 43, 'text_left': 673, 'text_top': 317, 'text_width': 80, 'text_height': 43}, {'text': 'अस्पताल', 'conf': 55, 'text_left': 788, 'text_top': 314, 'text_width': 203, 'text_height': 72}, {'text': 'बेतिया', 'conf': 95, 'text_left': 1013, 'text_top': 313, 'text_width': 156, 'text_height': 73}, {'text': 'में', 'conf': 79, 'text_left': 1198, 'text_top': 313, 'text_width': 65, 'text_height': 73}, {'text': 'अंकित', 'conf': 63, 'text_left': 1289, 'text_top': 313, 'text_width': 142, 'text_height': 73}, {'text': 'किया', 'conf': 63, 'text_left': 1440, 'text_top': 313, 'text_width': 142, 'text_height': 73}, {'text': '।', 'conf': 81, 'text_left': 1600, 'text_top': 332, 'text_width': 5, 'text_height': 28}]",0,108,425,68,22, मनतवय,20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,,"[{'text': 'मनतवय', 'conf': 87, 'text_left': 1180, 'text_top': 327, 'text_width': 189, 'text_height': 59}]",0,109,115,677,19, गवतप्रवदजंससलए TS SAA समजि दपचचसमण जिमत 'तमउवअंस at जीम 'जपजमबीमक,17,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,16,,"[{'text': 'गवतप्रवदजंससलए', 'conf': 0, 'text_left': 319, 'text_top': 315, 'text_width': 342, 'text_height': 65}, {'text': 'TS', 'conf': 74, 'text_left': 684, 'text_top': 330, 'text_width': 61, 'text_height': 50}, {'text': 'SAA', 'conf': 63, 'text_left': 755, 'text_top': 315, 'text_width': 137, 'text_height': 65}, {'text': 'समजि', 'conf': 85, 'text_left': 905, 'text_top': 314, 'text_width': 149, 'text_height': 66}, {'text': 'दपचचसमण', 'conf': 84, 'text_left': 1084, 'text_top': 330, 'text_width': 214, 'text_height': 47}, {'text': 'जिमत', 'conf': 79, 'text_left': 1332, 'text_top': 318, 'text_width': 136, 'text_height': 59}, {'text': ""'तमउवअंस"", 'conf': 37, 'text_left': 1492, 'text_top': 314, 'text_width': 199, 'text_height': 66}, {'text': 'at', 'conf': 66, 'text_left': 1703, 'text_top': 314, 'text_width': 84, 'text_height': 56}, {'text': 'जीम', 'conf': 91, 'text_left': 1781, 'text_top': 314, 'text_width': 104, 'text_height': 66}, {'text': ""'जपजमबीमक"", 'conf': 79, 'text_left': 1892, 'text_top': 314, 'text_width': 278, 'text_height': 66}]",0,108,115,689,22, लेकिन केवल इस आधार पर मृत्यु कालीन कथन पर अविष्वास नहीं किया जा,20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,,"[{'text': 'लेकिन', 'conf': 94, 'text_left': 323, 'text_top': 317, 'text_width': 144, 'text_height': 42}, {'text': 'केवल', 'conf': 94, 'text_left': 501, 'text_top': 317, 'text_width': 124, 'text_height': 42}, {'text': 'इस', 'conf': 94, 'text_left': 659, 'text_top': 331, 'text_width': 77, 'text_height': 36}, {'text': 'आधार', 'conf': 96, 'text_left': 773, 'text_top': 330, 'text_width': 143, 'text_height': 56}, {'text': 'पर', 'conf': 96, 'text_left': 946, 'text_top': 331, 'text_width': 66, 'text_height': 28}, {'text': 'मृत्यु', 'conf': 94, 'text_left': 1042, 'text_top': 331, 'text_width': 104, 'text_height': 42}, {'text': 'कालीन', 'conf': 95, 'text_left': 1181, 'text_top': 318, 'text_width': 159, 'text_height': 41}, {'text': 'कथन', 'conf': 96, 'text_left': 1374, 'text_top': 331, 'text_width': 124, 'text_height': 55}, {'text': 'पर', 'conf': 92, 'text_left': 1531, 'text_top': 331, 'text_width': 66, 'text_height': 55}, {'text': 'अविष्वास', 'conf': 87, 'text_left': 1630, 'text_top': 317, 'text_width': 205, 'text_height': 69}, {'text': 'नहीं', 'conf': 89, 'text_left': 1869, 'text_top': 318, 'text_width': 88, 'text_height': 68}, {'text': 'किया', 'conf': 69, 'text_left': 1975, 'text_top': 313, 'text_width': 138, 'text_height': 73}, {'text': 'जा', 'conf': 94, 'text_left': 2121, 'text_top': 331, 'text_width': 83, 'text_height': 55}]",0,108,115,698,22, हैं । इन्होंने अपने Meet में कहा है कि मैंने देखा कि उनके घर के पास गली,20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,,"[{'text': 'हैं', 'conf': 83, 'text_left': 323, 'text_top': 312, 'text_width': 38, 'text_height': 74}, {'text': '।', 'conf': 79, 'text_left': 376, 'text_top': 332, 'text_width': 5, 'text_height': 28}, {'text': 'इन्होंने', 'conf': 74, 'text_left': 418, 'text_top': 317, 'text_width': 144, 'text_height': 50}, {'text': 'अपने', 'conf': 95, 'text_left': 599, 'text_top': 311, 'text_width': 114, 'text_height': 75}, {'text': 'Meet', 'conf': 28, 'text_left': 744, 'text_top': 312, 'text_width': 174, 'text_height': 74}, {'text': 'में', 'conf': 91, 'text_left': 937, 'text_top': 312, 'text_width': 56, 'text_height': 58}, {'text': 'कहा', 'conf': 70, 'text_left': 1005, 'text_top': 313, 'text_width': 129, 'text_height': 73}, {'text': 'है', 'conf': 67, 'text_left': 1153, 'text_top': 312, 'text_width': 41, 'text_height': 59}, {'text': 'कि', 'conf': 72, 'text_left': 1203, 'text_top': 317, 'text_width': 84, 'text_height': 69}, {'text': 'मैंने', 'conf': 95, 'text_left': 1310, 'text_top': 312, 'text_width': 97, 'text_height': 59}, {'text': 'देखा', 'conf': 94, 'text_left': 1426, 'text_top': 312, 'text_width': 116, 'text_height': 74}, {'text': 'कि', 'conf': 95, 'text_left': 1549, 'text_top': 312, 'text_width': 84, 'text_height': 74}, {'text': 'उनके', 'conf': 87, 'text_left': 1650, 'text_top': 311, 'text_width': 137, 'text_height': 75}, {'text': 'घर', 'conf': 95, 'text_left': 1820, 'text_top': 331, 'text_width': 68, 'text_height': 28}, {'text': 'के', 'conf': 92, 'text_left': 1918, 'text_top': 317, 'text_width': 47, 'text_height': 42}, {'text': 'पास', 'conf': 94, 'text_left': 1981, 'text_top': 310, 'text_width': 106, 'text_height': 76}, {'text': 'गली', 'conf': 94, 'text_left': 2105, 'text_top': 311, 'text_width': 125, 'text_height': 58}]",0,108,115,648,22, लेकिन मुन्ना चतुर्वेदी की उपस्थिति इस वाद में दिनांक 6.:.2002 &,20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,,"[{'text': 'लेकिन', 'conf': 95, 'text_left': 323, 'text_top': 317, 'text_width': 144, 'text_height': 69}, {'text': 'मुन्ना', 'conf': 19, 'text_left': 501, 'text_top': 331, 'text_width': 121, 'text_height': 55}, {'text': 'चतुर्वेदी', 'conf': 95, 'text_left': 648, 'text_top': 316, 'text_width': 184, 'text_height': 70}, {'text': 'की', 'conf': 95, 'text_left': 844, 'text_top': 318, 'text_width': 63, 'text_height': 41}, {'text': 'उपस्थिति', 'conf': 95, 'text_left': 934, 'text_top': 317, 'text_width': 207, 'text_height': 69}, {'text': 'इस', 'conf': 95, 'text_left': 1175, 'text_top': 331, 'text_width': 77, 'text_height': 36}, {'text': 'वाद', 'conf': 85, 'text_left': 1285, 'text_top': 331, 'text_width': 83, 'text_height': 55}, {'text': 'में', 'conf': 96, 'text_left': 1397, 'text_top': 317, 'text_width': 48, 'text_height': 69}, {'text': 'दिनांक', 'conf': 71, 'text_left': 1480, 'text_top': 317, 'text_width': 170, 'text_height': 69}, {'text': '6.:.2002', 'conf': 0, 'text_left': 1676, 'text_top': 331, 'text_width': 324, 'text_height': 55}, {'text': '&', 'conf': 84, 'text_left': 2042, 'text_top': 316, 'text_width': 47, 'text_height': 43}]",0,108,115,623,22, अंकित कराने का अनुरोध किया गया था और उक्त आवेदन पर डॉक्टर,20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,,"[{'text': 'अंकित', 'conf': 93, 'text_left': 326, 'text_top': 313, 'text_width': 138, 'text_height': 73}, {'text': 'कराने', 'conf': 95, 'text_left': 477, 'text_top': 313, 'text_width': 151, 'text_height': 56}, {'text': 'का', 'conf': 67, 'text_left': 644, 'text_top': 331, 'text_width': 83, 'text_height': 50}, {'text': 'अनुरोध', 'conf': 78, 'text_left': 763, 'text_top': 312, 'text_width': 164, 'text_height': 74}, {'text': 'किया', 'conf': 95, 'text_left': 937, 'text_top': 313, 'text_width': 138, 'text_height': 73}, {'text': 'गया', 'conf': 77, 'text_left': 1101, 'text_top': 331, 'text_width': 107, 'text_height': 55}, {'text': 'था', 'conf': 84, 'text_left': 1216, 'text_top': 331, 'text_width': 82, 'text_height': 55}, {'text': 'और', 'conf': 95, 'text_left': 1334, 'text_top': 316, 'text_width': 84, 'text_height': 70}, {'text': 'उक्त', 'conf': 79, 'text_left': 1456, 'text_top': 313, 'text_width': 88, 'text_height': 73}, {'text': 'आवेदन', 'conf': 95, 'text_left': 1592, 'text_top': 313, 'text_width': 161, 'text_height': 73}, {'text': 'पर', 'conf': 96, 'text_left': 1788, 'text_top': 331, 'text_width': 65, 'text_height': 55}, {'text': 'डॉक्टर', 'conf': 89, 'text_left': 1861, 'text_top': 313, 'text_width': 161, 'text_height': 73}]",0,108,115,679,22, खड़े पाये गये जो कि उनका दरवाजा है और केवल इस आधार पर उन्हें इस,20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,,"[{'text': 'खड़े', 'conf': 94, 'text_left': 319, 'text_top': 313, 'text_width': 88, 'text_height': 58}, {'text': 'पाये', 'conf': 56, 'text_left': 423, 'text_top': 313, 'text_width': 115, 'text_height': 73}, {'text': 'गये', 'conf': 89, 'text_left': 552, 'text_top': 312, 'text_width': 98, 'text_height': 74}, {'text': 'जो', 'conf': 95, 'text_left': 658, 'text_top': 312, 'text_width': 84, 'text_height': 74}, {'text': 'कि', 'conf': 94, 'text_left': 777, 'text_top': 317, 'text_width': 62, 'text_height': 42}, {'text': 'उनका', 'conf': 93, 'text_left': 873, 'text_top': 331, 'text_width': 133, 'text_height': 28}, {'text': 'दरवाजा', 'conf': 93, 'text_left': 1039, 'text_top': 331, 'text_width': 167, 'text_height': 29}, {'text': 'है', 'conf': 72, 'text_left': 1236, 'text_top': 316, 'text_width': 38, 'text_height': 46}, {'text': 'और', 'conf': 91, 'text_left': 1311, 'text_top': 316, 'text_width': 91, 'text_height': 43}, {'text': 'केवल', 'conf': 82, 'text_left': 1432, 'text_top': 317, 'text_width': 124, 'text_height': 42}, {'text': 'इस', 'conf': 95, 'text_left': 1590, 'text_top': 331, 'text_width': 78, 'text_height': 36}, {'text': 'आधार', 'conf': 95, 'text_left': 1705, 'text_top': 330, 'text_width': 142, 'text_height': 29}, {'text': 'पर', 'conf': 94, 'text_left': 1878, 'text_top': 331, 'text_width': 66, 'text_height': 28}, {'text': 'उन्हें', 'conf': 90, 'text_left': 1974, 'text_top': 317, 'text_width': 88, 'text_height': 45}, {'text': 'इस', 'conf': 96, 'text_left': 2097, 'text_top': 331, 'text_width': 78, 'text_height': 36}]",0,108,115,78,22, श्रीवास्तव),20,PMJIBW+KrutiDev040Wide,#000000,,KrutiDev040Wide,18,"{""index"":{""0"":0,""1"":1},""xml_index"":{""0"":0,""1"":1},""text_top"":{""0"":108,""1"":108},""text_left"":{""0"":115,""1"":187},""text_width"":{""0"":72,""1"":6},""text_height"":{""0"":22,""1"":22},""text"":{""0"":""JhokLro"",""1"":""\u00bd""},""font_size"":{""0"":20,""1"":20},""font_family"":{""0"":""PMJIBW+KrutiDev040Wide"",""1"":""BDYUPQ+KrutiDev040Wide""},""font_color"":{""0"":""#000000"",""1"":""#000000""},""attrib"":{""0"":"""",""1"":""""},""font_family_updated"":{""0"":""KrutiDev040Wide"",""1"":""KrutiDev040Wide""},""font_size_updated"":{""0"":18,""1"":18}}","[{'text': 'श्रीवास्तव)', 'conf': 92, 'text_left': 325, 'text_top': 318, 'text_width': 215, 'text_height': 68}]"
