,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords
0,0,41,360,173,17, 239वें सत्र से संबंधित समापन भाषण,11,"EADACN+DVOT-Yogesh,Bold",#000000,,"DVOT-Yogesh,Bold",10,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6},""xml_index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6},""text_top"":{""0"":41,""1"":41,""2"":41,""3"":41,""4"":41,""5"":41,""6"":41},""text_left"":{""0"":360,""1"":380,""2"":390,""3"":411,""4"":424,""5"":464,""6"":504},""text_width"":{""0"":19,""1"":7,""2"":18,""3"":9,""4"":37,""5"":36,""6"":29},""text_height"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17},""text"":{""0"":""239"",""1"":""\u0935"",""2"":""\u0938\u0924\u0930\u094d"",""3"":""\u0938\u0947"",""4"":""\u0938\u0902\u092c\u0902\u093f\u0927\u0924"",""5"":""\u0938\u092e\u093e\u092a\u0928"",""6"":""\u092d\u093e\u0937\u0923""},""font_size"":{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11},""font_family"":{""0"":""EADACO+DVOT-Yogesh,Bold"",""1"":""EADACN+DVOT-Yogesh,Bold"",""2"":""EADACN+DVOT-Yogesh,Bold"",""3"":""EADACN+DVOT-Yogesh,Bold"",""4"":""EADACN+DVOT-Yogesh,Bold"",""5"":""EADACN+DVOT-Yogesh,Bold"",""6"":""EADACN+DVOT-Yogesh,Bold""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000"",""3"":""#000000"",""4"":""#000000"",""5"":""#000000"",""6"":""#000000""},""attrib"":{""0"":""BOLD"",""1"":""BOLD"",""2"":""BOLD"",""3"":""BOLD"",""4"":""BOLD"",""5"":""BOLD"",""6"":""BOLD""},""font_family_updated"":{""0"":""DVOT-Yogesh,Bold"",""1"":""DVOT-Yogesh,Bold"",""2"":""DVOT-Yogesh,Bold"",""3"":""DVOT-Yogesh,Bold"",""4"":""DVOT-Yogesh,Bold"",""5"":""DVOT-Yogesh,Bold"",""6"":""DVOT-Yogesh,Bold""},""font_size_updated"":{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10}}","[{'text': '239वें', 'conf': 84, 'text_left': 1007, 'text_top': 128, 'text_width': 73, 'text_height': 34}, {'text': 'सत्र', 'conf': 96, 'text_left': 1088, 'text_top': 139, 'text_width': 51, 'text_height': 23}, {'text': 'से', 'conf': 96, 'text_left': 1147, 'text_top': 128, 'text_width': 27, 'text_height': 34}, {'text': 'संबंधित', 'conf': 96, 'text_left': 1182, 'text_top': 128, 'text_width': 103, 'text_height': 34}, {'text': 'समापन', 'conf': 95, 'text_left': 1293, 'text_top': 139, 'text_width': 102, 'text_height': 23}, {'text': 'भाषण', 'conf': 95, 'text_left': 1404, 'text_top': 138, 'text_width': 80, 'text_height': 24}]"
1,7,69,276,404,17," ह सभापति: माननीय सदस्यगण, राज्य सभा का 239वां सत्र जोकि 25 अप्रैल, 20 १6 को",11,EADADP+DVOT-Yogesh,#000000,,DVOT-Yogesh,10,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10,""11"":11,""12"":12,""13"":13,""14"":14,""15"":15,""16"":16},""xml_index"":{""0"":7,""1"":8,""2"":9,""3"":10,""4"":11,""5"":12,""6"":13,""7"":14,""8"":15,""9"":16,""10"":17,""11"":18,""12"":19,""13"":20,""14"":21,""15"":22,""16"":23},""text_top"":{""0"":69,""1"":69,""2"":69,""3"":69,""4"":69,""5"":69,""6"":69,""7"":69,""8"":69,""9"":69,""10"":69,""11"":69,""12"":69,""13"":69,""14"":69,""15"":69,""16"":69},""text_left"":{""0"":276,""1"":283,""2"":324,""3"":331,""4"":374,""5"":423,""6"":431,""7"":460,""8"":484,""9"":498,""10"":521,""11"":536,""12"":557,""13"":585,""14"":605,""15"":631,""16"":666},""text_width"":{""0"":4,""1"":40,""2"":4,""3"":39,""4"":49,""5"":8,""6"":25,""7"":21,""8"":14,""9"":22,""10"":11,""11"":18,""12"":27,""13"":20,""14"":26,""15"":32,""16"":14},""text_height"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17,""9"":17,""10"":17,""11"":17,""12"":17,""13"":17,""14"":17,""15"":17,""16"":17},""text"":{""0"":""\u0940"",""1"":""\u0938\u092d\u093e\u092a\u093f\u0924"",""2"":"":"",""3"":""\u092e\u093e\u0928\u0928\u0940\u092f"",""4"":""\u0938\u0926 \u092f\u0917\u0923"",""5"":"", "",""6"":""\u0930\u093e\u091c\u094d\u092f"",""7"":""\u0938\u092d\u093e"",""8"":""\u0915\u093e"",""9"":"" 239"",""10"":""\u0935\u093e\u0902"",""11"":""\u0938\u0924\u0930\u094d"",""12"":""\u091c\u094b\u093f\u0915"",""13"":"" 25 "",""14"":""\u0905 \u0948\u0932"",""15"":"", 2016"",""16"":""\u0915\u094b""},""font_size"":{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11},""font_family"":{""0"":""EADACN+DVOT-Yogesh,Bold"",""1"":""EADACN+DVOT-Yogesh,Bold"",""2"":""EADACO+DVOT-Yogesh,Bold"",""3"":""EADADP+DVOT-Yogesh"",""4"":""EADADP+DVOT-Yogesh"",""5"":""EADAEA+DVOT-Yogesh"",""6"":""EADADP+DVOT-Yogesh"",""7"":""EADADP+DVOT-Yogesh"",""8"":""EADADP+DVOT-Yogesh"",""9"":""EADAEA+DVOT-Yogesh"",""10"":""EADADP+DVOT-Yogesh"",""11"":""EADADP+DVOT-Yogesh"",""12"":""EADADP+DVOT-Yogesh"",""13"":""EADAEA+DVOT-Yogesh"",""14"":""EADADP+DVOT-Yogesh"",""15"":""EADAEA+DVOT-Yogesh"",""16"":""EADADP+DVOT-Yogesh""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000"",""3"":""#000000"",""4"":""#000000"",""5"":""#000000"",""6"":""#000000"",""7"":""#000000"",""8"":""#000000"",""9"":""#000000"",""10"":""#000000"",""11"":""#000000"",""12"":""#000000"",""13"":""#000000"",""14"":""#000000"",""15"":""#000000"",""16"":""#000000""},""attrib"":{""0"":""BOLD"",""1"":""BOLD"",""2"":""BOLD"",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":"""",""16"":""""},""font_family_updated"":{""0"":""DVOT-Yogesh,Bold"",""1"":""DVOT-Yogesh,Bold"",""2"":""DVOT-Yogesh,Bold"",""3"":""DVOT-Yogesh"",""4"":""DVOT-Yogesh"",""5"":""DVOT-Yogesh"",""6"":""DVOT-Yogesh"",""7"":""DVOT-Yogesh"",""8"":""DVOT-Yogesh"",""9"":""DVOT-Yogesh"",""10"":""DVOT-Yogesh"",""11"":""DVOT-Yogesh"",""12"":""DVOT-Yogesh"",""13"":""DVOT-Yogesh"",""14"":""DVOT-Yogesh"",""15"":""DVOT-Yogesh"",""16"":""DVOT-Yogesh""},""font_size_updated"":{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10,""9"":10,""10"":10,""11"":10,""12"":10,""13"":10,""14"":10,""15"":10,""16"":10}}","[{'text': 'ह', 'conf': 0, 'text_left': 767, 'text_top': 205, 'text_width': 14, 'text_height': 34}, {'text': 'सभापति:', 'conf': 95, 'text_left': 791, 'text_top': 205, 'text_width': 119, 'text_height': 34}, {'text': 'माननीय', 'conf': 96, 'text_left': 911, 'text_top': 201, 'text_width': 117, 'text_height': 62}, {'text': 'सदस्यगण,', 'conf': 80, 'text_left': 1042, 'text_top': 216, 'text_width': 146, 'text_height': 47}, {'text': 'राज्य', 'conf': 96, 'text_left': 1201, 'text_top': 216, 'text_width': 69, 'text_height': 47}, {'text': 'सभा', 'conf': 96, 'text_left': 1281, 'text_top': 215, 'text_width': 107, 'text_height': 48}, {'text': 'का', 'conf': 96, 'text_left': 1343, 'text_top': 202, 'text_width': 46, 'text_height': 61}, {'text': '239वां', 'conf': 46, 'text_left': 1400, 'text_top': 202, 'text_width': 80, 'text_height': 61}, {'text': 'सत्र', 'conf': 90, 'text_left': 1471, 'text_top': 202, 'text_width': 70, 'text_height': 61}, {'text': 'जोकि', 'conf': 95, 'text_left': 1552, 'text_top': 205, 'text_width': 76, 'text_height': 34}, {'text': '25', 'conf': 96, 'text_left': 1640, 'text_top': 216, 'text_width': 32, 'text_height': 23}, {'text': 'अप्रैल,', 'conf': 91, 'text_left': 1668, 'text_top': 201, 'text_width': 94, 'text_height': 62}, {'text': '20', 'conf': 95, 'text_left': 1780, 'text_top': 216, 'text_width': 33, 'text_height': 47}, {'text': '१6', 'conf': 34, 'text_left': 1818, 'text_top': 216, 'text_width': 27, 'text_height': 47}, {'text': 'को', 'conf': 94, 'text_left': 1845, 'text_top': 201, 'text_width': 47, 'text_height': 62}]"
2,24,87,220,460,17," RY हुआ था, आज समाप्त हो रहा है | war B45 बैठकें हुईं जिसके दौरान इसने 69 से अधिक",11,EADADP+DVOT-Yogesh,#000000,,DVOT-Yogesh,10,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10,""11"":11,""12"":12,""13"":13,""14"":14,""15"":15,""16"":16,""17"":17,""18"":18,""19"":19,""20"":20},""xml_index"":{""0"":24,""1"":25,""2"":26,""3"":27,""4"":28,""5"":29,""6"":30,""7"":31,""8"":32,""9"":33,""10"":34,""11"":35,""12"":36,""13"":37,""14"":38,""15"":39,""16"":40,""17"":41,""18"":42,""19"":43,""20"":44},""text_top"":{""0"":87,""1"":87,""2"":87,""3"":87,""4"":87,""5"":87,""6"":87,""7"":87,""8"":87,""9"":87,""10"":87,""11"":87,""12"":87,""13"":87,""14"":87,""15"":87,""16"":87,""17"":87,""18"":87,""19"":87,""20"":87},""text_left"":{""0"":220,""1"":242,""2"":267,""3"":279,""4"":288,""5"":315,""6"":352,""7"":368,""8"":390,""9"":405,""10"":430,""11"":444,""12"":464,""13"":494,""14"":509,""15"":518,""16"":556,""17"":590,""18"":614,""19"":635,""20"":649},""text_width"":{""0"":18,""1"":20,""2"":12,""3"":8,""4"":23,""5"":33,""6"":11,""7"":17,""8"":11,""9"":21,""10"":14,""11"":20,""12"":26,""13"":15,""14"":8,""15"":33,""16"":29,""17"":24,""18"":21,""19"":9,""20"":31},""text_height"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17,""9"":17,""10"":17,""11"":17,""12"":17,""13"":17,""14"":17,""15"":17,""16"":17,""17"":17,""18"":17,""19"":17,""20"":17},""text"":{""0"":""\u093e\u0930\u0902\u092d"",""1"":""\u0939\u0941\u0906"",""2"":""\u0925\u093e"",""3"":"", "",""4"":""\u0906\u091c"",""5"":""\u0938\u092e\u093e \u0924"",""6"":""\u0939\u094b"",""7"":""\u0930\u0939\u093e"",""8"":""\u0939\u0948\u0964"",""9"":""\u0938\u092d\u093e"",""10"":""\u0915\u0940"",""11"":"" 15 "",""12"":""\u092c\u0948\u0920\u0915"",""13"":""\u0939\u0941\u0908\u0902"",""14"":"", "",""15"":""\u093f\u091c\u0938\u0915\u0947"",""16"":""\u0926\u094c\u0930\u093e\u0928"",""17"":""\u0907\u0938\u0928\u0947"",""18"":"" 69 "",""19"":""\u0938\u0947"",""20"":""\u0905\u093f\u0927\u0915""},""font_size"":{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11,""17"":11,""18"":11,""19"":11,""20"":11},""font_family"":{""0"":""EADADP+DVOT-Yogesh"",""1"":""EADADP+DVOT-Yogesh"",""2"":""EADADP+DVOT-Yogesh"",""3"":""EADAEA+DVOT-Yogesh"",""4"":""EADADP+DVOT-Yogesh"",""5"":""EADADP+DVOT-Yogesh"",""6"":""EADADP+DVOT-Yogesh"",""7"":""EADADP+DVOT-Yogesh"",""8"":""EADADP+DVOT-Yogesh"",""9"":""EADADP+DVOT-Yogesh"",""10"":""EADADP+DVOT-Yogesh"",""11"":""EADAEA+DVOT-Yogesh"",""12"":""EADADP+DVOT-Yogesh"",""13"":""EADADP+DVOT-Yogesh"",""14"":""EADAEA+DVOT-Yogesh"",""15"":""EADADP+DVOT-Yogesh"",""16"":""EADADP+DVOT-Yogesh"",""17"":""EADADP+DVOT-Yogesh"",""18"":""EADAEA+DVOT-Yogesh"",""19"":""EADADP+DVOT-Yogesh"",""20"":""EADADP+DVOT-Yogesh""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000"",""3"":""#000000"",""4"":""#000000"",""5"":""#000000"",""6"":""#000000"",""7"":""#000000"",""8"":""#000000"",""9"":""#000000"",""10"":""#000000"",""11"":""#000000"",""12"":""#000000"",""13"":""#000000"",""14"":""#000000"",""15"":""#000000"",""16"":""#000000"",""17"":""#000000"",""18"":""#000000"",""19"":""#000000"",""20"":""#000000""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":"""",""16"":"""",""17"":"""",""18"":"""",""19"":"""",""20"":""""},""font_family_updated"":{""0"":""DVOT-Yogesh"",""1"":""DVOT-Yogesh"",""2"":""DVOT-Yogesh"",""3"":""DVOT-Yogesh"",""4"":""DVOT-Yogesh"",""5"":""DVOT-Yogesh"",""6"":""DVOT-Yogesh"",""7"":""DVOT-Yogesh"",""8"":""DVOT-Yogesh"",""9"":""DVOT-Yogesh"",""10"":""DVOT-Yogesh"",""11"":""DVOT-Yogesh"",""12"":""DVOT-Yogesh"",""13"":""DVOT-Yogesh"",""14"":""DVOT-Yogesh"",""15"":""DVOT-Yogesh"",""16"":""DVOT-Yogesh"",""17"":""DVOT-Yogesh"",""18"":""DVOT-Yogesh"",""19"":""DVOT-Yogesh"",""20"":""DVOT-Yogesh""},""font_size_updated"":{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10,""9"":10,""10"":10,""11"":10,""12"":10,""13"":10,""14"":10,""15"":10,""16"":10,""17"":10,""18"":10,""19"":10,""20"":10}}","[{'text': 'RY', 'conf': 57, 'text_left': 611, 'text_top': 267, 'text_width': 54, 'text_height': 24}, {'text': 'हुआ', 'conf': 96, 'text_left': 676, 'text_top': 253, 'text_width': 58, 'text_height': 60}, {'text': 'था,', 'conf': 96, 'text_left': 734, 'text_top': 267, 'text_width': 55, 'text_height': 46}, {'text': 'आज', 'conf': 95, 'text_left': 801, 'text_top': 268, 'text_width': 67, 'text_height': 45}, {'text': 'समाप्त', 'conf': 92, 'text_left': 879, 'text_top': 268, 'text_width': 91, 'text_height': 23}, {'text': 'हो', 'conf': 95, 'text_left': 964, 'text_top': 253, 'text_width': 49, 'text_height': 54}, {'text': 'रहा', 'conf': 96, 'text_left': 1009, 'text_top': 253, 'text_width': 57, 'text_height': 60}, {'text': 'है', 'conf': 96, 'text_left': 1072, 'text_top': 257, 'text_width': 36, 'text_height': 56}, {'text': '|', 'conf': 72, 'text_left': 1113, 'text_top': 267, 'text_width': 2, 'text_height': 24}, {'text': 'war', 'conf': 25, 'text_left': 1129, 'text_top': 241, 'text_width': 58, 'text_height': 50}, {'text': 'B45', 'conf': 33, 'text_left': 1199, 'text_top': 258, 'text_width': 81, 'text_height': 33}, {'text': 'बैठकें', 'conf': 89, 'text_left': 1281, 'text_top': 253, 'text_width': 80, 'text_height': 60}, {'text': 'हुईं', 'conf': 76, 'text_left': 1359, 'text_top': 252, 'text_width': 60, 'text_height': 53}, {'text': 'जिसके', 'conf': 96, 'text_left': 1427, 'text_top': 253, 'text_width': 106, 'text_height': 60}, {'text': 'दौरान', 'conf': 96, 'text_left': 1531, 'text_top': 253, 'text_width': 99, 'text_height': 60}, {'text': 'इसने', 'conf': 96, 'text_left': 1628, 'text_top': 253, 'text_width': 83, 'text_height': 53}, {'text': '69', 'conf': 75, 'text_left': 1723, 'text_top': 268, 'text_width': 32, 'text_height': 23}, {'text': 'से', 'conf': 88, 'text_left': 1756, 'text_top': 241, 'text_width': 39, 'text_height': 72}, {'text': 'अधिक', 'conf': 95, 'text_left': 1806, 'text_top': 258, 'text_width': 87, 'text_height': 55}]"
3,45,106,213,467,17, घंटों तक विचारों का आदान-प्रदान किया। 239वां सत्र छोटा और चुनौतीपूर्ण ver सदस्यों ने अपनी,11,EADADP+DVOT-Yogesh,#000000,,DVOT-Yogesh,10,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10,""11"":11,""12"":12,""13"":13,""14"":14,""15"":15,""16"":16,""17"":17},""xml_index"":{""0"":45,""1"":46,""2"":47,""3"":48,""4"":49,""5"":50,""6"":51,""7"":52,""8"":53,""9"":54,""10"":55,""11"":56,""12"":57,""13"":58,""14"":59,""15"":60,""16"":61,""17"":62},""text_top"":{""0"":106,""1"":106,""2"":106,""3"":106,""4"":106,""5"":106,""6"":106,""7"":106,""8"":106,""9"":106,""10"":106,""11"":106,""12"":106,""13"":106,""14"":106,""15"":106,""16"":106,""17"":106},""text_left"":{""0"":213,""1"":237,""2"":259,""3"":296,""4"":314,""5"":346,""6"":360,""7"":383,""8"":412,""9"":435,""10"":450,""11"":472,""12"":501,""13"":524,""14"":576,""15"":601,""16"":640,""17"":652},""text_width"":{""0"":17,""1"":18,""2"":29,""3"":14,""4"":32,""5"":6,""6"":19,""7"":29,""8"":23,""9"":11,""10"":18,""11"":25,""12"":19,""13"":48,""14"":21,""15"":32,""16"":8,""17"":28},""text_height"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17,""9"":17,""10"":17,""11"":17,""12"":17,""13"":17,""14"":17,""15"":17,""16"":17,""17"":17},""text"":{""0"":""\u0918\u0902\u091f"",""1"":""\u0924\u0915"",""2"":""\u093f\u0935\u091a\u093e\u0930"",""3"":""\u0915\u093e"",""4"":""\u0906\u0926\u093e\u0928"",""5"":""-"",""6"":""\u0926\u093e\u0928"",""7"":""\u093f\u0915\u092f\u093e\u0964"",""8"":"" 239"",""9"":""\u0935\u093e\u0902"",""10"":""\u0938\u0924\u0930\u094d"",""11"":""\u091b\u094b\u091f\u093e"",""12"":""\u0914\u0930"",""13"":""\u091a\u0941\u0928\u094c\u0924\u0940\u092a\u0942\u0923\u0930\u094d"",""14"":""\u0930\u0939\u093e\u0964"",""15"":""\u0938\u0926 \u092f"",""16"":""\u0928\u0947"",""17"":""\u0905\u092a\u0928\u0940""},""font_size"":{""0"":11,""1"":11,""2"":11,""3"":11,""4"":11,""5"":11,""6"":11,""7"":11,""8"":11,""9"":11,""10"":11,""11"":11,""12"":11,""13"":11,""14"":11,""15"":11,""16"":11,""17"":11},""font_family"":{""0"":""EADADP+DVOT-Yogesh"",""1"":""EADADP+DVOT-Yogesh"",""2"":""EADADP+DVOT-Yogesh"",""3"":""EADADP+DVOT-Yogesh"",""4"":""EADADP+DVOT-Yogesh"",""5"":""EADAEA+DVOT-Yogesh"",""6"":""EADADP+DVOT-Yogesh"",""7"":""EADADP+DVOT-Yogesh"",""8"":""EADAEA+DVOT-Yogesh"",""9"":""EADADP+DVOT-Yogesh"",""10"":""EADADP+DVOT-Yogesh"",""11"":""EADADP+DVOT-Yogesh"",""12"":""EADADP+DVOT-Yogesh"",""13"":""EADADP+DVOT-Yogesh"",""14"":""EADADP+DVOT-Yogesh"",""15"":""EADADP+DVOT-Yogesh"",""16"":""EADADP+DVOT-Yogesh"",""17"":""EADADP+DVOT-Yogesh""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000"",""3"":""#000000"",""4"":""#000000"",""5"":""#000000"",""6"":""#000000"",""7"":""#000000"",""8"":""#000000"",""9"":""#000000"",""10"":""#000000"",""11"":""#000000"",""12"":""#000000"",""13"":""#000000"",""14"":""#000000"",""15"":""#000000"",""16"":""#000000"",""17"":""#000000""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":"""",""16"":"""",""17"":""""},""font_family_updated"":{""0"":""DVOT-Yogesh"",""1"":""DVOT-Yogesh"",""2"":""DVOT-Yogesh"",""3"":""DVOT-Yogesh"",""4"":""DVOT-Yogesh"",""5"":""DVOT-Yogesh"",""6"":""DVOT-Yogesh"",""7"":""DVOT-Yogesh"",""8"":""DVOT-Yogesh"",""9"":""DVOT-Yogesh"",""10"":""DVOT-Yogesh"",""11"":""DVOT-Yogesh"",""12"":""DVOT-Yogesh"",""13"":""DVOT-Yogesh"",""14"":""DVOT-Yogesh"",""15"":""DVOT-Yogesh"",""16"":""DVOT-Yogesh"",""17"":""DVOT-Yogesh""},""font_size_updated"":{""0"":10,""1"":10,""2"":10,""3"":10,""4"":10,""5"":10,""6"":10,""7"":10,""8"":10,""9"":10,""10"":10,""11"":10,""12"":10,""13"":10,""14"":10,""15"":10,""16"":10,""17"":10}}","[{'text': 'घंटों', 'conf': 96, 'text_left': 592, 'text_top': 305, 'text_width': 60, 'text_height': 53}, {'text': 'तक', 'conf': 94, 'text_left': 663, 'text_top': 294, 'text_width': 50, 'text_height': 72}, {'text': 'विचारों', 'conf': 96, 'text_left': 712, 'text_top': 294, 'text_width': 99, 'text_height': 72}, {'text': 'का', 'conf': 92, 'text_left': 828, 'text_top': 320, 'text_width': 39, 'text_height': 23}, {'text': 'आदान-प्रदान', 'conf': 88, 'text_left': 877, 'text_top': 320, 'text_width': 181, 'text_height': 46}, {'text': 'किया।', 'conf': 90, 'text_left': 1057, 'text_top': 306, 'text_width': 91, 'text_height': 60}, {'text': '239वां', 'conf': 0, 'text_left': 1154, 'text_top': 312, 'text_width': 90, 'text_height': 54}, {'text': 'सत्र', 'conf': 91, 'text_left': 1251, 'text_top': 320, 'text_width': 54, 'text_height': 46}, {'text': 'छोटा', 'conf': 96, 'text_left': 1300, 'text_top': 294, 'text_width': 91, 'text_height': 63}, {'text': 'और', 'conf': 96, 'text_left': 1394, 'text_top': 294, 'text_width': 55, 'text_height': 63}, {'text': 'चुनौतीपूर्ण', 'conf': 95, 'text_left': 1443, 'text_top': 305, 'text_width': 146, 'text_height': 61}, {'text': 'ver', 'conf': 36, 'text_left': 1600, 'text_top': 320, 'text_width': 48, 'text_height': 46}, {'text': 'सदस्यों', 'conf': 90, 'text_left': 1658, 'text_top': 305, 'text_width': 112, 'text_height': 61}, {'text': 'ने', 'conf': 94, 'text_left': 1772, 'text_top': 305, 'text_width': 31, 'text_height': 53}, {'text': 'अपनी', 'conf': 95, 'text_left': 1800, 'text_top': 306, 'text_width': 95, 'text_height': 60}]"
