,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords
0,0,334,402,88,17, लोक सभा,30,DNMAMC+TTFFBDA380O00,#221f20,,TTFFBDA380O00,28,,"[{'text': 'लोक', 'conf': 95, 'text_left': 1119, 'text_top': 927, 'text_width': 121, 'text_height': 58}, {'text': 'सभा', 'conf': 95, 'text_left': 1263, 'text_top': 941, 'text_width': 105, 'text_height': 44}]",0,252,441,8,17, 2.0,15,DNMAND+Times,#221f20,,Times,14,,"[{'text': '2.0', 'conf': 95.0, 'text_left': 1231, 'text_top': 724, 'text_width': 18, 'text_height': 28}]",0,252,441,8,17, 3.0,15,DNMAND+Times,#221f20,,Times,14,,"[{'text': '3.0', 'conf': 95.0, 'text_left': 1231, 'text_top': 724, 'text_width': 16, 'text_height': 29}]",0,252,441,8,17, 4.0,15,DNMAND+Times,#221f20,,Times,14,,"[{'text': '4.0', 'conf': 96.0, 'text_left': 1230, 'text_top': 724, 'text_width': 19, 'text_height': 28}]",0,252,441,8,17, 5.0,15,DNMAND+Times,#221f20,,Times,14,,"[{'text': '5.0', 'conf': 96.0, 'text_left': 1231, 'text_top': 724, 'text_width': 16, 'text_height': 29}]",0,252,441,8,17, 6.0,15,DNMAND+Times,#221f20,,Times,14,,"[{'text': '6.0', 'conf': 91.0, 'text_left': 1231, 'text_top': 724, 'text_width': 18, 'text_height': 29}]",0,252,441,8,17, 7.0,15,DNMAND+Times,#221f20,,Times,14,,"[{'text': '7.0', 'conf': 96.0, 'text_left': 1231, 'text_top': 724, 'text_width': 17, 'text_height': 28}]"
1,1,366,419,55,17, कि,15,DNMAND+Times,#221f20,,Times,14,,"[{'text': 'कि', 'conf': 17, 'text_left': 1164, 'text_top': 1042, 'text_width': 6, 'text_height': 28}]",1,295,212,468,10, अंतर्गत निम्नलिखित पत्रों को एक-एक प्रति (हिन्दी तथा अंग्रेजी संस्करण) सभा पटल पर,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': 'अंतर्गत', 'conf': 96, 'text_left': 596, 'text_top': 821, 'text_width': 93, 'text_height': 37}, {'text': 'निम्नलिखित', 'conf': 96, 'text_left': 705, 'text_top': 822, 'text_width': 170, 'text_height': 36}, {'text': 'पत्रों', 'conf': 94, 'text_left': 892, 'text_top': 821, 'text_width': 55, 'text_height': 37}, {'text': 'को', 'conf': 94, 'text_left': 963, 'text_top': 821, 'text_width': 45, 'text_height': 37}, {'text': 'एक-एक', 'conf': 95, 'text_left': 1024, 'text_top': 832, 'text_width': 131, 'text_height': 32}, {'text': 'प्रति', 'conf': 93, 'text_left': 1171, 'text_top': 822, 'text_width': 55, 'text_height': 36}, {'text': '(हिन्दी', 'conf': 81, 'text_left': 1247, 'text_top': 821, 'text_width': 91, 'text_height': 42}, {'text': 'तथा', 'conf': 96, 'text_left': 1355, 'text_top': 832, 'text_width': 57, 'text_height': 26}, {'text': 'अंग्रेजी', 'conf': 95, 'text_left': 1430, 'text_top': 821, 'text_width': 90, 'text_height': 37}, {'text': 'संस्करण)', 'conf': 94, 'text_left': 1537, 'text_top': 822, 'text_width': 134, 'text_height': 41}, {'text': 'सभा', 'conf': 96, 'text_left': 1693, 'text_top': 832, 'text_width': 63, 'text_height': 26}, {'text': 'पटल', 'conf': 95, 'text_left': 1771, 'text_top': 832, 'text_width': 70, 'text_height': 26}, {'text': 'पर', 'conf': 95, 'text_left': 1857, 'text_top': 832, 'text_width': 39, 'text_height': 26}]",1,293,263,417,10," अनुसरण में, इस सभा के सदस्य, ऐसी रीति से जैसा कि अध्यक्ष निदेश दें, उक्त",18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': 'अनुसरण', 'conf': 96, 'text_left': 738, 'text_top': 830, 'text_width': 117, 'text_height': 35}, {'text': 'में,', 'conf': 96, 'text_left': 872, 'text_top': 820, 'text_width': 33, 'text_height': 42}, {'text': 'इस', 'conf': 96, 'text_left': 926, 'text_top': 830, 'text_width': 45, 'text_height': 31}, {'text': 'सभा', 'conf': 96, 'text_left': 988, 'text_top': 830, 'text_width': 62, 'text_height': 26}, {'text': 'के', 'conf': 96, 'text_left': 1066, 'text_top': 819, 'text_width': 34, 'text_height': 36}, {'text': 'सदस्य,', 'conf': 92, 'text_left': 1117, 'text_top': 830, 'text_width': 94, 'text_height': 32}, {'text': 'ऐसी', 'conf': 96, 'text_left': 1232, 'text_top': 819, 'text_width': 61, 'text_height': 43}, {'text': 'रीति', 'conf': 96, 'text_left': 1309, 'text_top': 819, 'text_width': 59, 'text_height': 37}, {'text': 'से', 'conf': 96, 'text_left': 1384, 'text_top': 819, 'text_width': 28, 'text_height': 37}, {'text': 'जैसा', 'conf': 94, 'text_left': 1429, 'text_top': 817, 'text_width': 65, 'text_height': 39}, {'text': 'कि', 'conf': 96, 'text_left': 1510, 'text_top': 820, 'text_width': 45, 'text_height': 36}, {'text': 'अध्यक्ष', 'conf': 93, 'text_left': 1574, 'text_top': 828, 'text_width': 96, 'text_height': 29}, {'text': 'निदेश', 'conf': 92, 'text_left': 1686, 'text_top': 819, 'text_width': 81, 'text_height': 40}, {'text': 'दें,', 'conf': 95, 'text_left': 1782, 'text_top': 819, 'text_width': 30, 'text_height': 43}, {'text': 'उक्त', 'conf': 76, 'text_left': 1832, 'text_top': 830, 'text_width': 63, 'text_height': 26}]",1,295,212,110,10, *अपराहन [2.9 बजे,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': '*अपराहन', 'conf': 90, 'text_left': 600, 'text_top': 825, 'text_width': 129, 'text_height': 36}, {'text': '[2.9', 'conf': 0, 'text_left': 750, 'text_top': 832, 'text_width': 81, 'text_height': 26}, {'text': 'बजे', 'conf': 95, 'text_left': 848, 'text_top': 821, 'text_width': 53, 'text_height': 37}]",1,295,235,445,10, (7) श्रीमती रीता बहुगुणा जोशी द्वारा उत्तर प्रदेश में प्रयागराज और भदोही जिलों के बीच,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': '(7)', 'conf': 81, 'text_left': 661, 'text_top': 826, 'text_width': 54, 'text_height': 37}, {'text': 'श्रीमती', 'conf': 94, 'text_left': 747, 'text_top': 821, 'text_width': 90, 'text_height': 37}, {'text': 'रीता', 'conf': 96, 'text_left': 849, 'text_top': 821, 'text_width': 58, 'text_height': 37}, {'text': 'बहुगुणा', 'conf': 95, 'text_left': 919, 'text_top': 832, 'text_width': 104, 'text_height': 36}, {'text': 'जोशी', 'conf': 96, 'text_left': 1035, 'text_top': 821, 'text_width': 75, 'text_height': 38}, {'text': 'द्वारा', 'conf': 96, 'text_left': 1122, 'text_top': 832, 'text_width': 56, 'text_height': 30}, {'text': 'उत्तर', 'conf': 96, 'text_left': 1189, 'text_top': 832, 'text_width': 63, 'text_height': 26}, {'text': 'प्रदेश', 'conf': 95, 'text_left': 1264, 'text_top': 821, 'text_width': 71, 'text_height': 40}, {'text': 'में', 'conf': 93, 'text_left': 1346, 'text_top': 822, 'text_width': 26, 'text_height': 36}, {'text': 'प्रयागराज', 'conf': 89, 'text_left': 1385, 'text_top': 832, 'text_width': 128, 'text_height': 26}, {'text': 'और', 'conf': 96, 'text_left': 1529, 'text_top': 819, 'text_width': 55, 'text_height': 39}, {'text': 'भदोही', 'conf': 96, 'text_left': 1599, 'text_top': 821, 'text_width': 83, 'text_height': 40}, {'text': 'जिलों', 'conf': 96, 'text_left': 1695, 'text_top': 822, 'text_width': 78, 'text_height': 36}, {'text': 'के', 'conf': 96, 'text_left': 1785, 'text_top': 821, 'text_width': 34, 'text_height': 36}, {'text': 'बीच', 'conf': 96, 'text_left': 1832, 'text_top': 821, 'text_width': 63, 'text_height': 37}]",1,295,228,452,10, (22) श्रीमती प्रतिमा मण्डल द्वारा पश्चिम बंगाल में चांदखाली हॉल्ट स्टेशन के एक तरफ,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': '(22)', 'conf': 96, 'text_left': 641, 'text_top': 826, 'text_width': 73, 'text_height': 37}, {'text': 'श्रीमती', 'conf': 84, 'text_left': 746, 'text_top': 821, 'text_width': 90, 'text_height': 37}, {'text': 'प्रतिमा', 'conf': 96, 'text_left': 849, 'text_top': 822, 'text_width': 88, 'text_height': 36}, {'text': 'मण्डल', 'conf': 95, 'text_left': 949, 'text_top': 832, 'text_width': 95, 'text_height': 26}, {'text': 'द्वारा', 'conf': 95, 'text_left': 1057, 'text_top': 832, 'text_width': 56, 'text_height': 30}, {'text': 'पश्चिम', 'conf': 96, 'text_left': 1125, 'text_top': 822, 'text_width': 102, 'text_height': 37}, {'text': 'बंगाल', 'conf': 95, 'text_left': 1240, 'text_top': 822, 'text_width': 85, 'text_height': 36}, {'text': 'में', 'conf': 92, 'text_left': 1339, 'text_top': 821, 'text_width': 26, 'text_height': 37}, {'text': 'चांदखाली', 'conf': 90, 'text_left': 1378, 'text_top': 821, 'text_width': 138, 'text_height': 40}, {'text': 'हॉल्ट', 'conf': 57, 'text_left': 1529, 'text_top': 825, 'text_width': 72, 'text_height': 36}, {'text': 'स्टेशन', 'conf': 90, 'text_left': 1612, 'text_top': 821, 'text_width': 84, 'text_height': 38}, {'text': 'के', 'conf': 96, 'text_left': 1709, 'text_top': 821, 'text_width': 34, 'text_height': 36}, {'text': 'एक', 'conf': 96, 'text_left': 1756, 'text_top': 832, 'text_width': 56, 'text_height': 32}, {'text': 'तरफ', 'conf': 95, 'text_left': 1825, 'text_top': 832, 'text_width': 69, 'text_height': 26}]",1,295,245,105,10, 9. श्री जयदेव गल्ला,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': '9.', 'conf': 83, 'text_left': 687, 'text_top': 832, 'text_width': 29, 'text_height': 26}, {'text': 'श्री', 'conf': 91, 'text_left': 747, 'text_top': 821, 'text_width': 35, 'text_height': 37}, {'text': 'जयदेव', 'conf': 91, 'text_left': 792, 'text_top': 821, 'text_width': 95, 'text_height': 40}, {'text': 'गल्ला', 'conf': 50, 'text_left': 896, 'text_top': 832, 'text_width': 84, 'text_height': 26}]"
2,2,400,394,103,15, समाचार--भाग |,21,DNMANE+TT2A2AO00,#221f20,,TT2A2AO00,19,"{""index"":{""0"":0,""1"":1,""2"":2},""xml_index"":{""0"":2,""1"":3,""2"":4},""text_top"":{""0"":403,""1"":400,""2"":403},""text_left"":{""0"":394,""1"":443,""2"":457},""text_width"":{""0"":47,""1"":15,""2"":40},""text_height"":{""0"":12,""1"":17,""2"":12},""text"":{""0"":""lekpkj"",""1"":""\u2014"",""2"":""Hkkx 1""},""font_size"":{""0"":21,""1"":15,""2"":21},""font_family"":{""0"":""DNMANE+TT2A2AO00"",""1"":""DNMAND+Times"",""2"":""DNMANE+TT2A2AO00""},""font_color"":{""0"":""#221f20"",""1"":""#221f20"",""2"":""#221f20""},""attrib"":{""0"":"""",""1"":""SUPERSCRIPT"",""2"":""""},""font_family_updated"":{""0"":""TT2A2AO00"",""1"":""Times"",""2"":""TT2A2AO00""},""font_size_updated"":{""0"":19,""1"":14,""2"":19}}","[{'text': 'समाचार--भाग', 'conf': 60, 'text_left': 1099, 'text_top': 1134, 'text_width': 244, 'text_height': 31}, {'text': '|', 'conf': 28, 'text_left': 1371, 'text_top': 1135, 'text_width': 12, 'text_height': 29}]",2,312,212,40,14, रखीः--,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,"{""index"":{""0"":0,""1"":1},""xml_index"":{""0"":2,""1"":3},""text_top"":{""0"":316,""1"":312},""text_left"":{""0"":212,""1"":237},""text_width"":{""0"":25,""1"":15},""text_height"":{""0"":10,""1"":17},""text"":{""0"":""j[kh%"",""1"":""\u2014""},""font_size"":{""0"":18,""1"":15},""font_family"":{""0"":""DNMCNI+TT2A2DO00"",""1"":""DNMAND+Times""},""font_color"":{""0"":""#221f20"",""1"":""#221f20""},""attrib"":{""0"":"""",""1"":""SUPERSCRIPT""},""font_family_updated"":{""0"":""TT2A2DO00"",""1"":""Times""},""font_size_updated"":{""0"":17,""1"":14}}","[{'text': 'रखीः--', 'conf': 67, 'text_left': 593, 'text_top': 881, 'text_width': 111, 'text_height': 37}]",2,313,263,417,10," अधिनियम के अन्य उपबंधों के अध्यधीन भोपाल, भुवनेश्वर, जोधपुर, कल्याणी,",18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': 'अधिनियम', 'conf': 95, 'text_left': 738, 'text_top': 874, 'text_width': 143, 'text_height': 36}, {'text': 'के', 'conf': 96, 'text_left': 899, 'text_top': 873, 'text_width': 34, 'text_height': 37}, {'text': 'अन्य', 'conf': 83, 'text_left': 954, 'text_top': 884, 'text_width': 63, 'text_height': 26}, {'text': 'उपबंधों', 'conf': 91, 'text_left': 1034, 'text_top': 873, 'text_width': 103, 'text_height': 37}, {'text': 'के', 'conf': 93, 'text_left': 1155, 'text_top': 873, 'text_width': 34, 'text_height': 37}, {'text': 'अध्यधीन', 'conf': 89, 'text_left': 1210, 'text_top': 873, 'text_width': 124, 'text_height': 37}, {'text': 'भोपाल,', 'conf': 96, 'text_left': 1356, 'text_top': 873, 'text_width': 98, 'text_height': 43}, {'text': 'भुवनेश्वर,', 'conf': 95, 'text_left': 1480, 'text_top': 874, 'text_width': 130, 'text_height': 45}, {'text': 'जोधपुर,', 'conf': 92, 'text_left': 1632, 'text_top': 873, 'text_width': 106, 'text_height': 46}, {'text': 'कल्याणी,', 'conf': 44, 'text_left': 1760, 'text_top': 873, 'text_width': 131, 'text_height': 43}]",2,324,212,116,10, . सदस्य द्वारा निवेदन,18,DNMEJP+TT2A30O00,#221f20,,TT2A30O00,17,,"[{'text': '.', 'conf': 0, 'text_left': 617, 'text_top': 913, 'text_width': 22, 'text_height': 27}, {'text': 'सदस्य', 'conf': 93, 'text_left': 654, 'text_top': 914, 'text_width': 88, 'text_height': 28}, {'text': 'द्वारा', 'conf': 96, 'text_left': 753, 'text_top': 914, 'text_width': 56, 'text_height': 30}, {'text': 'निवेदन', 'conf': 95, 'text_left': 820, 'text_top': 903, 'text_width': 98, 'text_height': 39}]",2,316,266,346,10, गंगा नदी पर पक्का पुल निर्मित किए जाने की आवश्यकता के बारे में ।,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': 'गंगा', 'conf': 96, 'text_left': 742, 'text_top': 882, 'text_width': 55, 'text_height': 36}, {'text': 'नदी', 'conf': 96, 'text_left': 808, 'text_top': 881, 'text_width': 54, 'text_height': 40}, {'text': 'पर', 'conf': 96, 'text_left': 873, 'text_top': 892, 'text_width': 39, 'text_height': 26}, {'text': 'पक्का', 'conf': 62, 'text_left': 922, 'text_top': 892, 'text_width': 83, 'text_height': 26}, {'text': 'पुल', 'conf': 95, 'text_left': 1016, 'text_top': 892, 'text_width': 52, 'text_height': 35}, {'text': 'निर्मित', 'conf': 95, 'text_left': 1079, 'text_top': 881, 'text_width': 89, 'text_height': 37}, {'text': 'किए', 'conf': 95, 'text_left': 1179, 'text_top': 882, 'text_width': 67, 'text_height': 42}, {'text': 'जाने', 'conf': 95, 'text_left': 1255, 'text_top': 882, 'text_width': 59, 'text_height': 36}, {'text': 'की', 'conf': 96, 'text_left': 1325, 'text_top': 881, 'text_width': 45, 'text_height': 37}, {'text': 'आवश्यकता', 'conf': 95, 'text_left': 1384, 'text_top': 892, 'text_width': 163, 'text_height': 27}, {'text': 'के', 'conf': 88, 'text_left': 1557, 'text_top': 881, 'text_width': 34, 'text_height': 37}, {'text': 'बारे', 'conf': 96, 'text_left': 1602, 'text_top': 881, 'text_width': 51, 'text_height': 37}, {'text': 'में', 'conf': 78, 'text_left': 1664, 'text_top': 881, 'text_width': 26, 'text_height': 37}, {'text': '।', 'conf': 78, 'text_left': 1701, 'text_top': 893, 'text_width': 3, 'text_height': 25}]",2,316,266,372,10, रेलवे प्लेटफार्म का निर्माण कार्य पूरा किए जाने की आवश्यकता के बारे में ।,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': 'रेलवे', 'conf': 96, 'text_left': 742, 'text_top': 881, 'text_width': 70, 'text_height': 37}, {'text': 'प्लेटफार्म', 'conf': 96, 'text_left': 823, 'text_top': 881, 'text_width': 124, 'text_height': 37}, {'text': 'का', 'conf': 96, 'text_left': 958, 'text_top': 892, 'text_width': 43, 'text_height': 26}, {'text': 'निर्माण', 'conf': 96, 'text_left': 1012, 'text_top': 880, 'text_width': 93, 'text_height': 38}, {'text': 'कार्य', 'conf': 96, 'text_left': 1115, 'text_top': 880, 'text_width': 65, 'text_height': 38}, {'text': 'पूरा', 'conf': 96, 'text_left': 1192, 'text_top': 892, 'text_width': 48, 'text_height': 37}, {'text': 'किए', 'conf': 95, 'text_left': 1250, 'text_top': 882, 'text_width': 67, 'text_height': 42}, {'text': 'जाने', 'conf': 96, 'text_left': 1327, 'text_top': 881, 'text_width': 59, 'text_height': 37}, {'text': 'की', 'conf': 96, 'text_left': 1397, 'text_top': 881, 'text_width': 44, 'text_height': 37}, {'text': 'आवश्यकता', 'conf': 96, 'text_left': 1455, 'text_top': 892, 'text_width': 163, 'text_height': 27}, {'text': 'के', 'conf': 93, 'text_left': 1629, 'text_top': 881, 'text_width': 34, 'text_height': 37}, {'text': 'बारे', 'conf': 96, 'text_left': 1674, 'text_top': 881, 'text_width': 50, 'text_height': 37}, {'text': 'में', 'conf': 74, 'text_left': 1735, 'text_top': 881, 'text_width': 26, 'text_height': 37}, {'text': '।', 'conf': 74, 'text_left': 1773, 'text_top': 893, 'text_width': 3, 'text_height': 25}]",2,324,239,164,10, 0. श्रीमती गीता विश्वनाथ वांगा,18,DNMCNI+TT2A2DO00,#221f20,,TT2A2DO00,17,,"[{'text': '0.', 'conf': 0, 'text_left': 689, 'text_top': 914, 'text_width': 27, 'text_height': 26}, {'text': 'श्रीमती', 'conf': 85, 'text_left': 748, 'text_top': 903, 'text_width': 89, 'text_height': 37}, {'text': 'गीता', 'conf': 95, 'text_left': 846, 'text_top': 903, 'text_width': 65, 'text_height': 37}, {'text': 'विश्वनाथ', 'conf': 93, 'text_left': 920, 'text_top': 904, 'text_width': 131, 'text_height': 37}, {'text': 'वांगा', 'conf': 88, 'text_left': 1060, 'text_top': 904, 'text_width': 67, 'text_height': 36}]"
