,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords
0,0,1117,774,14,16, प्‌,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': 'प्\u200c', 'conf': 0, 'text_left': 2161, 'text_top': 3117, 'text_width': 13, 'text_height': 34}]",0,1117,774,14,16, 2.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '2.0', 'conf': 96.0, 'text_left': 2156, 'text_top': 3117, 'text_width': 22, 'text_height': 34}]",0,1117,774,14,16, 3.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '3.0', 'conf': 96.0, 'text_left': 2157, 'text_top': 3117, 'text_width': 19, 'text_height': 35}]",0,1117,774,14,16, 4.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '4.0', 'conf': 96.0, 'text_left': 2156, 'text_top': 3117, 'text_width': 22, 'text_height': 34}]",0,1117,774,14,16, 5.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '5.0', 'conf': 92.0, 'text_left': 2157, 'text_top': 3118, 'text_width': 19, 'text_height': 34}]",0,1117,774,14,16, 6.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '6.0', 'conf': 96.0, 'text_left': 2157, 'text_top': 3117, 'text_width': 21, 'text_height': 35}]",0,1117,774,14,16, 7.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '7.0', 'conf': 96.0, 'text_left': 2157, 'text_top': 3118, 'text_width': 21, 'text_height': 34}]",0,1117,774,14,16, 8.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '8.0', 'conf': 95.0, 'text_left': 2158, 'text_top': 3117, 'text_width': 19, 'text_height': 35}]",0,1117,774,14,16, 9.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '9.0', 'conf': 95.0, 'text_left': 2157, 'text_top': 3117, 'text_width': 21, 'text_height': 35}]",0,1117,765,23,16, 0.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '0.0', 'conf': 0.0, 'text_left': 2136, 'text_top': 3117, 'text_width': 42, 'text_height': 35}]",0,1117,765,23,16, ll,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': 'll', 'conf': 21, 'text_left': 2136, 'text_top': 3117, 'text_width': 38, 'text_height': 34}]",0,1117,765,23,16, 2.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '2.0', 'conf': 13.0, 'text_left': 2136, 'text_top': 3117, 'text_width': 42, 'text_height': 34}]",0,1117,765,23,16, 3.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '3.0', 'conf': 0.0, 'text_left': 2136, 'text_top': 3117, 'text_width': 40, 'text_height': 35}]",0,1117,765,23,16, 4.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '4.0', 'conf': 67.0, 'text_left': 2136, 'text_top': 3117, 'text_width': 42, 'text_height': 34}]",0,1117,765,23,16, 5.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '5.0', 'conf': 0.0, 'text_left': 2136, 'text_top': 3117, 'text_width': 40, 'text_height': 35}]",0,1117,765,23,16, 6.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '6.0', 'conf': 0.0, 'text_left': 2136, 'text_top': 3117, 'text_width': 42, 'text_height': 35}]",0,1117,765,23,16, 7.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '7.0', 'conf': 4.0, 'text_left': 2157, 'text_top': 3118, 'text_width': 21, 'text_height': 34}]",0,1117,765,23,16, 8.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '8.0', 'conf': 1.0, 'text_left': 2136, 'text_top': 3117, 'text_width': 41, 'text_height': 35}]",0,1117,765,23,16, 9.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '9.0', 'conf': 0.0, 'text_left': 2136, 'text_top': 3117, 'text_width': 42, 'text_height': 35}]",0,1117,765,23,16, 20.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '20.0', 'conf': 95.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 47, 'text_height': 35}]",0,1117,765,23,16, 2.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '2.0', 'conf': 0.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 43, 'text_height': 34}]",0,1117,765,23,16, 22.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '22.0', 'conf': 96.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 47, 'text_height': 34}]",0,1117,765,23,16, 23.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '23.0', 'conf': 95.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 45, 'text_height': 35}]",0,1117,765,23,16, 24.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '24.0', 'conf': 94.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 47, 'text_height': 34}]",0,1117,765,23,16, 25.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '25.0', 'conf': 93.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 45, 'text_height': 35}]",0,1117,765,23,16, 26.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '26.0', 'conf': 95.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 47, 'text_height': 35}]",0,1117,765,23,16, 27.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '27.0', 'conf': 90.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 47, 'text_height': 35}]",0,1117,765,23,16, 28.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '28.0', 'conf': 95.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 46, 'text_height': 35}]",0,1117,765,23,16, 29.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '29.0', 'conf': 94.0, 'text_left': 2131, 'text_top': 3117, 'text_width': 47, 'text_height': 35}]",0,1117,765,23,16, 30.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '30.0', 'conf': 93.0, 'text_left': 2132, 'text_top': 3117, 'text_width': 46, 'text_height': 35}]",0,1117,765,23,16, 3.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '3.0', 'conf': 0.0, 'text_left': 2132, 'text_top': 3117, 'text_width': 42, 'text_height': 35}]",0,1117,765,23,16, 32.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '32.0', 'conf': 95.0, 'text_left': 2132, 'text_top': 3117, 'text_width': 46, 'text_height': 35}]",0,1117,765,23,16, 33.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '33.0', 'conf': 96.0, 'text_left': 2132, 'text_top': 3117, 'text_width': 44, 'text_height': 35}]",0,1117,765,23,16, 34.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '34.0', 'conf': 89.0, 'text_left': 2132, 'text_top': 3117, 'text_width': 46, 'text_height': 35}]",0,1117,765,23,16, 35.0,18,Times New Roman,#000000,,Times New Roman,17,,"[{'text': '35.0', 'conf': 95.0, 'text_left': 2132, 'text_top': 3117, 'text_width': 44, 'text_height': 35}]"
