,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords
0,0,13,262,611,23," सूचना एवं प्रसारण मंत्रालय 04-April, 2076 47:56 57",15,Arial,#fafafa,,Arial,14,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4},""xml_index"":{""0"":1,""1"":2,""2"":3,""3"":4,""4"":0},""text_top"":{""0"":14,""1"":14,""2"":14,""3"":14,""4"":13},""text_left"":{""0"":262,""1"":309,""2"":335,""3"":392,""4"":697},""text_width"":{""0"":42,""1"":21,""2"":53,""3"":52,""4"":176},""text_height"":{""0"":22,""1"":22,""2"":22,""3"":22,""4"":17},""text"":{""0"":""\u0938\u0942\u091a\u0928\u093e"",""1"":""\u090f\u0935\u0902"",""2"":""\u2580\u0938\u093e\u0930\u0923"",""3"":""\u092e\u0902\u2568\u093e\u0932\u092f"",""4"":""01\u00adApril,\u00a02016\u00a017:56\u00a0IST""},""font_size"":{""0"":16,""1"":16,""2"":16,""3"":16,""4"":15},""font_family"":{""0"":""Nirmala UI"",""1"":""Nirmala UI"",""2"":""Nirmala UI"",""3"":""Nirmala UI"",""4"":""Arial""},""font_color"":{""0"":""#fafafa"",""1"":""#fafafa"",""2"":""#fafafa"",""3"":""#fafafa"",""4"":""#fafafa""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":""SUPERSCRIPT""},""font_family_updated"":{""0"":""Nirmala UI"",""1"":""Nirmala UI"",""2"":""Nirmala UI"",""3"":""Nirmala UI"",""4"":""Arial""},""font_size_updated"":{""0"":15,""1"":15,""2"":15,""3"":15,""4"":14}}","[{'text': 'सूचना', 'conf': 95, 'text_left': 728, 'text_top': 54, 'text_width': 116, 'text_height': 64}, {'text': 'एवं', 'conf': 93, 'text_left': 862, 'text_top': 57, 'text_width': 60, 'text_height': 53}, {'text': 'प्रसारण', 'conf': 95, 'text_left': 934, 'text_top': 68, 'text_width': 149, 'text_height': 35}, {'text': 'मंत्रालय', 'conf': 94, 'text_left': 1093, 'text_top': 57, 'text_width': 146, 'text_height': 46}, {'text': '04-April,', 'conf': 0, 'text_left': 1942, 'text_top': 60, 'text_width': 166, 'text_height': 38}, {'text': '2076', 'conf': 0, 'text_left': 2125, 'text_top': 60, 'text_width': 96, 'text_height': 31}, {'text': '47:56', 'conf': 0, 'text_left': 2240, 'text_top': 60, 'text_width': 106, 'text_height': 31}, {'text': '57', 'conf': 0, 'text_left': 2376, 'text_top': 59, 'text_width': 51, 'text_height': 32}]",1,0,54,783,23, कारोबार करने में सुगमता लाने पर ध्यान केन्द्रित करने के बारे में बताते हुए श्री अरोड़ा ने कहा कि फिल्म संबंधी,18,Nirmala UI,#525252,,Nirmala UI,17,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10,""11"":11,""12"":12,""13"":13,""14"":14,""15"":15,""16"":16,""17"":17,""18"":18,""19"":19,""20"":20},""xml_index"":{""0"":1,""1"":2,""2"":3,""3"":4,""4"":5,""5"":6,""6"":7,""7"":8,""8"":9,""9"":10,""10"":11,""11"":12,""12"":13,""13"":14,""14"":15,""15"":16,""16"":17,""17"":18,""18"":19,""19"":20,""20"":21},""text_top"":{""0"":0,""1"":0,""2"":0,""3"":0,""4"":0,""5"":0,""6"":0,""7"":0,""8"":0,""9"":0,""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":0,""19"":0,""20"":0},""text_left"":{""0"":54,""1"":120,""2"":162,""3"":181,""4"":241,""5"":276,""6"":303,""7"":343,""8"":398,""9"":441,""10"":464,""11"":495,""12"":515,""13"":571,""14"":600,""15"":612,""16"":665,""17"":683,""18"":721,""19"":749,""20"":797},""text_width"":{""0"":58,""1"":35,""2"":12,""3"":52,""4"":28,""5"":20,""6"":33,""7"":48,""8"":35,""9"":16,""10"":25,""11"":12,""12"":38,""13"":10,""14"":5,""15"":46,""16"":11,""17"":31,""18"":20,""19"":41,""20"":40},""text_height"":{""0"":23,""1"":23,""2"":23,""3"":23,""4"":23,""5"":23,""6"":23,""7"":23,""8"":23,""9"":23,""10"":23,""11"":23,""12"":23,""13"":23,""14"":23,""15"":23,""16"":23,""17"":23,""18"":23,""19"":23,""20"":23},""text"":{""0"":""\u0915\u093e\u0930\u094b\u092c\u093e\u0930"",""1"":""\u0915\u0930\u0928\u0947"",""2"":""\u092e\ufffd"",""3"":""\u0938\u0941\u0917\u092e\u0924\u093e"",""4"":""\u0932\u093e\u0928\u0947"",""5"":""\u092a\u0930"",""6"":""\u0249\u00a0\u092f\u093e\u0928"",""7"":""\u0915\u0947\u0d38\u0924"",""8"":""\u0915\u0930\u0928\u0947"",""9"":""\u0915\u0947"",""10"":""\u092c\u093e\u0930\u0947"",""11"":""\u092e\ufffd"",""12"":""\u092c\u0924\u093e\u0924\u0947"",""13"":""\u090f"",""14"":""\u0940"",""15"":""\u0905\u0930\u094b\u095c\u093e"",""16"":""\u0928\u0947"",""17"":""\u0915\u0939\u093e"",""18"":""\u093f\u0915"",""19"":""\u093f\u092b \u00a0\u092e"",""20"":""\u0938\u0902\u092c\u0902\u0927\u0940""},""font_size"":{""0"":18,""1"":18,""2"":18,""3"":18,""4"":18,""5"":18,""6"":18,""7"":18,""8"":18,""9"":18,""10"":18,""11"":18,""12"":18,""13"":18,""14"":18,""15"":18,""16"":18,""17"":18,""18"":18,""19"":18,""20"":18},""font_family"":{""0"":""Nirmala UI"",""1"":""Nirmala UI"",""2"":""Nirmala UI"",""3"":""Nirmala UI"",""4"":""Nirmala UI"",""5"":""Nirmala UI"",""6"":""Nirmala UI"",""7"":""Nirmala UI"",""8"":""Nirmala UI"",""9"":""Nirmala UI"",""10"":""Nirmala UI"",""11"":""Nirmala UI"",""12"":""Nirmala UI"",""13"":""Nirmala UI"",""14"":""Nirmala UI"",""15"":""Nirmala UI"",""16"":""Nirmala UI"",""17"":""Nirmala UI"",""18"":""Nirmala UI"",""19"":""Nirmala UI"",""20"":""Nirmala UI""},""font_color"":{""0"":""#525252"",""1"":""#525252"",""2"":""#525252"",""3"":""#525252"",""4"":""#525252"",""5"":""#525252"",""6"":""#525252"",""7"":""#525252"",""8"":""#525252"",""9"":""#525252"",""10"":""#525252"",""11"":""#525252"",""12"":""#525252"",""13"":""#525252"",""14"":""#525252"",""15"":""#525252"",""16"":""#525252"",""17"":""#525252"",""18"":""#525252"",""19"":""#525252"",""20"":""#525252""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":"""",""16"":"""",""17"":"""",""18"":"""",""19"":"""",""20"":""""},""font_family_updated"":{""0"":""Nirmala UI"",""1"":""Nirmala UI"",""2"":""Nirmala UI"",""3"":""Nirmala UI"",""4"":""Nirmala UI"",""5"":""Nirmala UI"",""6"":""Nirmala UI"",""7"":""Nirmala UI"",""8"":""Nirmala UI"",""9"":""Nirmala UI"",""10"":""Nirmala UI"",""11"":""Nirmala UI"",""12"":""Nirmala UI"",""13"":""Nirmala UI"",""14"":""Nirmala UI"",""15"":""Nirmala UI"",""16"":""Nirmala UI"",""17"":""Nirmala UI"",""18"":""Nirmala UI"",""19"":""Nirmala UI"",""20"":""Nirmala UI""},""font_size_updated"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17,""9"":17,""10"":17,""11"":17,""12"":17,""13"":17,""14"":17,""15"":17,""16"":17,""17"":17,""18"":17,""19"":17,""20"":17}}","[{'text': 'कारोबार', 'conf': 95, 'text_left': 154, 'text_top': 16, 'text_width': 163, 'text_height': 73}, {'text': 'करने', 'conf': 96, 'text_left': 332, 'text_top': 16, 'text_width': 103, 'text_height': 73}, {'text': 'में', 'conf': 93, 'text_left': 454, 'text_top': 16, 'text_width': 35, 'text_height': 52}, {'text': 'सुगमता', 'conf': 91, 'text_left': 507, 'text_top': 31, 'text_width': 147, 'text_height': 58}, {'text': 'लाने', 'conf': 96, 'text_left': 672, 'text_top': 16, 'text_width': 81, 'text_height': 52}, {'text': 'पर', 'conf': 97, 'text_left': 761, 'text_top': 31, 'text_width': 66, 'text_height': 58}, {'text': 'ध्यान', 'conf': 96, 'text_left': 850, 'text_top': 31, 'text_width': 92, 'text_height': 58}, {'text': 'केन्द्रित', 'conf': 93, 'text_left': 957, 'text_top': 16, 'text_width': 134, 'text_height': 55}, {'text': 'करने', 'conf': 96, 'text_left': 1110, 'text_top': 16, 'text_width': 172, 'text_height': 73}, {'text': 'के', 'conf': 96, 'text_left': 1218, 'text_top': 12, 'text_width': 59, 'text_height': 77}, {'text': 'बारे', 'conf': 96, 'text_left': 1291, 'text_top': 16, 'text_width': 70, 'text_height': 73}, {'text': 'में', 'conf': 96, 'text_left': 1380, 'text_top': 16, 'text_width': 35, 'text_height': 52}, {'text': 'बताते', 'conf': 96, 'text_left': 1433, 'text_top': 16, 'text_width': 107, 'text_height': 73}, {'text': 'हुए', 'conf': 96, 'text_left': 1559, 'text_top': 31, 'text_width': 60, 'text_height': 49}, {'text': 'श्री', 'conf': 95, 'text_left': 1641, 'text_top': 17, 'text_width': 44, 'text_height': 72}, {'text': 'अरोड़ा', 'conf': 96, 'text_left': 1707, 'text_top': 16, 'text_width': 125, 'text_height': 52}, {'text': 'ने', 'conf': 96, 'text_left': 1850, 'text_top': 16, 'text_width': 32, 'text_height': 52}, {'text': 'कहा', 'conf': 96, 'text_left': 1897, 'text_top': 31, 'text_width': 92, 'text_height': 58}, {'text': 'कि', 'conf': 96, 'text_left': 2007, 'text_top': 17, 'text_width': 58, 'text_height': 51}, {'text': 'फिल्म', 'conf': 72, 'text_left': 2083, 'text_top': 17, 'text_width': 116, 'text_height': 51}, {'text': 'संबंधी', 'conf': 95, 'text_left': 2218, 'text_top': 17, 'text_width': 114, 'text_height': 51}]"
1,5,53,92,709,40, सूचना और प्रसारण मंत्रालय कारोबार करने में सुगमता पर,30,Nirmala UI,#525252,,Nirmala UI,28,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8},""xml_index"":{""0"":5,""1"":6,""2"":7,""3"":8,""4"":9,""5"":10,""6"":11,""7"":12,""8"":13},""text_top"":{""0"":53,""1"":53,""2"":53,""3"":53,""4"":53,""5"":53,""6"":53,""7"":53,""8"":53},""text_left"":{""0"":92,""1"":176,""2"":236,""3"":339,""4"":441,""5"":557,""6"":630,""7"":661,""8"":765},""text_width"":{""0"":76,""1"":52,""2"":94,""3"":94,""4"":108,""5"":65,""6"":22,""7"":96,""8"":36},""text_height"":{""0"":40,""1"":40,""2"":40,""3"":40,""4"":40,""5"":40,""6"":40,""7"":40,""8"":40},""text"":{""0"":""\u0938\u0942\u091a\u0928\u093e"",""1"":""\u0914\u0930"",""2"":""\u2580\u0938\u093e\u0930\u0923"",""3"":""\u092e\u0902\u2568\u093e\u0932\u092f"",""4"":""\u0915\u093e\u0930\u094b\u092c\u093e\u0930"",""5"":""\u0915\u0930\u0928\u0947"",""6"":""\u092e\u253c"",""7"":""\u0938\u0941\u0917\u092e\u0924\u093e"",""8"":""\u092a\u0930""},""font_size"":{""0"":30,""1"":30,""2"":30,""3"":30,""4"":30,""5"":30,""6"":30,""7"":30,""8"":30},""font_family"":{""0"":""Nirmala UI"",""1"":""Nirmala UI"",""2"":""Nirmala UI"",""3"":""Nirmala UI"",""4"":""Nirmala UI"",""5"":""Nirmala UI"",""6"":""Nirmala UI"",""7"":""Nirmala UI"",""8"":""Nirmala UI""},""font_color"":{""0"":""#525252"",""1"":""#525252"",""2"":""#525252"",""3"":""#525252"",""4"":""#525252"",""5"":""#525252"",""6"":""#525252"",""7"":""#525252"",""8"":""#525252""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":""""},""font_family_updated"":{""0"":""Nirmala UI"",""1"":""Nirmala UI"",""2"":""Nirmala UI"",""3"":""Nirmala UI"",""4"":""Nirmala UI"",""5"":""Nirmala UI"",""6"":""Nirmala UI"",""7"":""Nirmala UI"",""8"":""Nirmala UI""},""font_size_updated"":{""0"":28,""1"":28,""2"":28,""3"":28,""4"":28,""5"":28,""6"":28,""7"":28,""8"":28}}","[{'text': 'सूचना', 'conf': 95, 'text_left': 258, 'text_top': 187, 'text_width': 213, 'text_height': 84}, {'text': 'और', 'conf': 96, 'text_left': 497, 'text_top': 158, 'text_width': 141, 'text_height': 93}, {'text': 'प्रसारण', 'conf': 95, 'text_left': 659, 'text_top': 187, 'text_width': 264, 'text_height': 96}, {'text': 'मंत्रालय', 'conf': 95, 'text_left': 944, 'text_top': 169, 'text_width': 263, 'text_height': 114}, {'text': 'कारोबार', 'conf': 96, 'text_left': 1227, 'text_top': 160, 'text_width': 302, 'text_height': 123}, {'text': 'करने', 'conf': 96, 'text_left': 1551, 'text_top': 160, 'text_width': 182, 'text_height': 123}, {'text': 'में', 'conf': 93, 'text_left': 1754, 'text_top': 160, 'text_width': 63, 'text_height': 89}, {'text': 'सुगमता', 'conf': 90, 'text_left': 1838, 'text_top': 187, 'text_width': 268, 'text_height': 96}, {'text': 'पर', 'conf': 96, 'text_left': 2128, 'text_top': 187, 'text_width': 101, 'text_height': 64}]",22,24,54,784,22," मंजूरियों के लिए राष्ट्रीय फिल्म विकास निगम (एनएफडीसी) में एक फिल्म सुविधा केन्द्र खोला गया है, जो एकल",18,Nirmala UI,#525252,,Nirmala UI,17,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10,""11"":11,""12"":12,""13"":13,""14"":14,""15"":15,""16"":16,""17"":17,""18"":18,""19"":19,""20"":20},""xml_index"":{""0"":22,""1"":23,""2"":24,""3"":25,""4"":26,""5"":27,""6"":28,""7"":29,""8"":30,""9"":31,""10"":32,""11"":33,""12"":34,""13"":35,""14"":36,""15"":37,""16"":38,""17"":39,""18"":40,""19"":41,""20"":42},""text_top"":{""0"":24,""1"":24,""2"":24,""3"":24,""4"":24,""5"":24,""6"":24,""7"":26,""8"":24,""9"":26,""10"":24,""11"":24,""12"":24,""13"":24,""14"":24,""15"":24,""16"":24,""17"":24,""18"":26,""19"":24,""20"":24},""text_left"":{""0"":54,""1"":117,""2"":140,""3"":175,""4"":223,""5"":271,""6"":327,""7"":366,""8"":380,""9"":462,""10"":476,""11"":496,""12"":529,""13"":578,""14"":630,""15"":670,""16"":715,""17"":750,""18"":760,""19"":773,""20"":799},""text_width"":{""0"":56,""1"":16,""2"":28,""3"":40,""4"":40,""5"":48,""6"":39,""7"":14,""8"":83,""9"":11,""10"":12,""11"":26,""12"":41,""13"":44,""14"":32,""15"":37,""16"":27,""17"":11,""18"":10,""19"":18,""20"":39},""text_height"":{""0"":23,""1"":23,""2"":23,""3"":25,""4"":23,""5"":23,""6"":23,""7"":20,""8"":23,""9"":20,""10"":23,""11"":23,""12"":23,""13"":23,""14"":23,""15"":23,""16"":23,""17"":23,""18"":20,""19"":23,""20"":23},""text"":{""0"":""\u092e\u0902\u091c\u0942\u0249\u0930\u092f\u094b\u0902"",""1"":""\u0915\u0947"",""2"":""\u093f\u0932\u090f"",""3"":""\u0930\u093e\u2d90\u0d4f\u0940\u092f"",""4"":""\u093f\u092b\u0249"",""5"":""\u093f\u0935\u0915\u093e\u0938"",""6"":""\u093f\u0928\u0917\u092e"",""7"":""\u00a0 ("",""8"":""\u090f\u0928\u090f\u092b\u0921\u0940\u0938\u0940"",""9"":"")\u00a0"",""10"":""\u092e\ufffd"",""11"":""\u090f\u0915"",""12"":""\u093f\u092b \u00a0\u092e"",""13"":""\u0938\u0941\u093f\u0935\u0927\u093e"",""14"":""\u0915\u0947\u9510\u00a0\u0249"",""15"":""\u0916\u094b\u0932\u093e"",""16"":""\u0917\u092f\u093e"",""17"":""\u0939\u0948"",""18"":"",\u00a0"",""19"":""\u091c\u094b"",""20"":""\u090f\u0915\u0932""},""font_size"":{""0"":18,""1"":18,""2"":18,""3"":18,""4"":18,""5"":18,""6"":18,""7"":18,""8"":18,""9"":18,""10"":18,""11"":18,""12"":18,""13"":18,""14"":18,""15"":18,""16"":18,""17"":18,""18"":18,""19"":18,""20"":18},""font_family"":{""0"":""Nirmala UI"",""1"":""Nirmala UI"",""2"":""Nirmala UI"",""3"":""Nirmala UI"",""4"":""Nirmala UI"",""5"":""Nirmala UI"",""6"":""Nirmala UI"",""7"":""Arial"",""8"":""Nirmala UI"",""9"":""Arial"",""10"":""Nirmala UI"",""11"":""Nirmala UI"",""12"":""Nirmala UI"",""13"":""Nirmala UI"",""14"":""Nirmala UI"",""15"":""Nirmala UI"",""16"":""Nirmala UI"",""17"":""Nirmala UI"",""18"":""Arial"",""19"":""Nirmala UI"",""20"":""Nirmala UI""},""font_color"":{""0"":""#525252"",""1"":""#525252"",""2"":""#525252"",""3"":""#525252"",""4"":""#525252"",""5"":""#525252"",""6"":""#525252"",""7"":""#525252"",""8"":""#525252"",""9"":""#525252"",""10"":""#525252"",""11"":""#525252"",""12"":""#525252"",""13"":""#525252"",""14"":""#525252"",""15"":""#525252"",""16"":""#525252"",""17"":""#525252"",""18"":""#525252"",""19"":""#525252"",""20"":""#525252""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":""SUPERSCRIPT"",""7"":"""",""8"":""SUPERSCRIPT"",""9"":"""",""10"":""SUPERSCRIPT"",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":"""",""16"":"""",""17"":""SUPERSCRIPT"",""18"":"""",""19"":""SUPERSCRIPT"",""20"":""""},""font_family_updated"":{""0"":""Nirmala UI"",""1"":""Nirmala UI"",""2"":""Nirmala UI"",""3"":""Nirmala UI"",""4"":""Nirmala UI"",""5"":""Nirmala UI"",""6"":""Nirmala UI"",""7"":""Arial"",""8"":""Nirmala UI"",""9"":""Arial"",""10"":""Nirmala UI"",""11"":""Nirmala UI"",""12"":""Nirmala UI"",""13"":""Nirmala UI"",""14"":""Nirmala UI"",""15"":""Nirmala UI"",""16"":""Nirmala UI"",""17"":""Nirmala UI"",""18"":""Arial"",""19"":""Nirmala UI"",""20"":""Nirmala UI""},""font_size_updated"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17,""9"":17,""10"":17,""11"":17,""12"":17,""13"":17,""14"":17,""15"":17,""16"":17,""17"":17,""18"":17,""19"":17,""20"":17}}","[{'text': 'मंजूरियों', 'conf': 91, 'text_left': 154, 'text_top': 66, 'text_width': 154, 'text_height': 86}, {'text': 'के', 'conf': 95, 'text_left': 327, 'text_top': 66, 'text_width': 45, 'text_height': 86}, {'text': 'लिए', 'conf': 96, 'text_left': 392, 'text_top': 66, 'text_width': 79, 'text_height': 86}, {'text': 'राष्ट्रीय', 'conf': 96, 'text_left': 480, 'text_top': 66, 'text_width': 125, 'text_height': 86}, {'text': 'फिल्म', 'conf': 73, 'text_left': 623, 'text_top': 66, 'text_width': 113, 'text_height': 66}, {'text': 'विकास', 'conf': 96, 'text_left': 744, 'text_top': 66, 'text_width': 149, 'text_height': 86}, {'text': 'निगम', 'conf': 93, 'text_left': 900, 'text_top': 66, 'text_width': 123, 'text_height': 86}, {'text': '(एनएफडीसी)', 'conf': 91, 'text_left': 1034, 'text_top': 66, 'text_width': 270, 'text_height': 86}, {'text': 'में', 'conf': 96, 'text_left': 1315, 'text_top': 66, 'text_width': 53, 'text_height': 86}, {'text': 'एक', 'conf': 96, 'text_left': 1391, 'text_top': 66, 'text_width': 66, 'text_height': 86}, {'text': 'फिल्म', 'conf': 77, 'text_left': 1461, 'text_top': 66, 'text_width': 125, 'text_height': 86}, {'text': 'सुविधा', 'conf': 96, 'text_left': 1586, 'text_top': 66, 'text_width': 145, 'text_height': 86}, {'text': 'केन्द्र', 'conf': 80, 'text_left': 1754, 'text_top': 66, 'text_width': 90, 'text_height': 69}, {'text': 'खोला', 'conf': 96, 'text_left': 1864, 'text_top': 66, 'text_width': 106, 'text_height': 86}, {'text': 'गया', 'conf': 96, 'text_left': 1980, 'text_top': 66, 'text_width': 86, 'text_height': 86}, {'text': 'है,', 'conf': 95, 'text_left': 2086, 'text_top': 66, 'text_width': 41, 'text_height': 73}, {'text': 'जो', 'conf': 95, 'text_left': 2149, 'text_top': 66, 'text_width': 54, 'text_height': 86}, {'text': 'एकल', 'conf': 96, 'text_left': 2223, 'text_top': 66, 'text_width': 109, 'text_height': 86}]"
