,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords
0,0,224,693,46,25, प्रतिवेद्य,17,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,16,,"[{'text': 'प्रतिवेद्य', 'conf': 90, 'text_left': 1929, 'text_top': 639, 'text_width': 132, 'text_height': 50}]",0,224,289,450,23, एल्युमिनियम की किस्म साथ ही साथ इसमें अन्तर्विष्ट दूसरी धातुओं की उपस्थिति की,15,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,14,,"[{'text': 'एल्युमिनियम', 'conf': 63, 'text_left': 805, 'text_top': 642, 'text_width': 184, 'text_height': 51}, {'text': 'की', 'conf': 96, 'text_left': 1001, 'text_top': 642, 'text_width': 44, 'text_height': 39}, {'text': 'किस्म', 'conf': 86, 'text_left': 1056, 'text_top': 642, 'text_width': 87, 'text_height': 39}, {'text': 'साथ', 'conf': 96, 'text_left': 1156, 'text_top': 653, 'text_width': 69, 'text_height': 28}, {'text': 'ही', 'conf': 96, 'text_left': 1237, 'text_top': 642, 'text_width': 33, 'text_height': 40}, {'text': 'साथ', 'conf': 96, 'text_left': 1282, 'text_top': 653, 'text_width': 70, 'text_height': 28}, {'text': 'इसमें', 'conf': 93, 'text_left': 1364, 'text_top': 641, 'text_width': 74, 'text_height': 46}, {'text': 'अन्तर्विष्ट', 'conf': 38, 'text_left': 1451, 'text_top': 642, 'text_width': 127, 'text_height': 40}, {'text': 'दूसरी', 'conf': 95, 'text_left': 1590, 'text_top': 642, 'text_width': 82, 'text_height': 51}, {'text': 'धातुओं', 'conf': 96, 'text_left': 1687, 'text_top': 641, 'text_width': 103, 'text_height': 51}, {'text': 'की', 'conf': 96, 'text_left': 1803, 'text_top': 642, 'text_width': 43, 'text_height': 39}, {'text': 'उपस्थिति', 'conf': 96, 'text_left': 1858, 'text_top': 642, 'text_width': 144, 'text_height': 39}, {'text': 'की', 'conf': 96, 'text_left': 2013, 'text_top': 642, 'text_width': 43, 'text_height': 39}]",0,225,334,405,21, आंकलन मूल्य पर पहुँचा जा सकता है। उपलब्ध इन वादों में ऐसा अभ्यास नहीं किया,13,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,12,,"[{'text': 'आंकलन', 'conf': 87, 'text_left': 932, 'text_top': 644, 'text_width': 115, 'text_height': 35}, {'text': 'मूल्य', 'conf': 90, 'text_left': 1058, 'text_top': 654, 'text_width': 66, 'text_height': 34}, {'text': 'पर', 'conf': 97, 'text_left': 1134, 'text_top': 654, 'text_width': 38, 'text_height': 25}, {'text': 'पहुँचा', 'conf': 96, 'text_left': 1182, 'text_top': 642, 'text_width': 75, 'text_height': 49}, {'text': 'जा', 'conf': 96, 'text_left': 1268, 'text_top': 654, 'text_width': 38, 'text_height': 25}, {'text': 'सकता', 'conf': 93, 'text_left': 1317, 'text_top': 654, 'text_width': 87, 'text_height': 25}, {'text': 'है।', 'conf': 89, 'text_left': 1415, 'text_top': 642, 'text_width': 31, 'text_height': 38}, {'text': 'उपलब्ध', 'conf': 96, 'text_left': 1460, 'text_top': 653, 'text_width': 110, 'text_height': 26}, {'text': 'इन', 'conf': 97, 'text_left': 1580, 'text_top': 654, 'text_width': 43, 'text_height': 31}, {'text': 'वादों', 'conf': 96, 'text_left': 1633, 'text_top': 642, 'text_width': 62, 'text_height': 38}, {'text': 'में', 'conf': 96, 'text_left': 1705, 'text_top': 642, 'text_width': 23, 'text_height': 37}, {'text': 'ऐसा', 'conf': 96, 'text_left': 1741, 'text_top': 644, 'text_width': 55, 'text_height': 40}, {'text': 'अभ्यास', 'conf': 95, 'text_left': 1809, 'text_top': 654, 'text_width': 104, 'text_height': 25}, {'text': 'नहीं', 'conf': 96, 'text_left': 1924, 'text_top': 643, 'text_width': 52, 'text_height': 37}, {'text': 'किया', 'conf': 96, 'text_left': 1987, 'text_top': 644, 'text_width': 71, 'text_height': 35}]",0,224,244,495,22," (7)... यह तर्क आकर्षक प्रतीत होता है, लेकिन केवल तभी जब अधिकरण के उक्त",15,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,14,"{""index"":{""0"":0,""1"":1},""xml_index"":{""0"":0,""1"":1},""text_top"":{""0"":224,""1"":224},""text_left"":{""0"":244,""1"":297},""text_width"":{""0"":22,""1"":442},""text_height"":{""0"":22,""1"":22},""text"":{""0"":""(7)"",""1"":""\u092f\u0939 \ufffd\u0915& \u0906\u0915\u0930\u094d\u0937&\u0915 \u092a\u094d\u0930\ufffd\u0940\ufffd \u0939\u094b\ufffd\u093e \u0939\u0948 , \u0932\u0947\u0935\u093f\u0915\u0928 \u0915\u0947\u0935\u0932 \ufffd\u092d\u0940 \u091c\u092c \u0905\u0924\u093f\ufffd\u0915\u0930\u0923 \u0915\u0947 \u0909\u0915\u094d\u0924""},""font_size"":{""0"":15,""1"":15},""font_family"":{""0"":""BXKXEG+Lohit-Devanagari"",""1"":""BXKXEG+Lohit-Devanagari""},""font_color"":{""0"":""#000000"",""1"":""#000000""},""attrib"":{""0"":"""",""1"":""""},""font_family_updated"":{""0"":""Lohit-Devanagari"",""1"":""Lohit-Devanagari""},""font_size_updated"":{""0"":14,""1"":14}}","[{'text': '(7)...', 'conf': 45, 'text_left': 684, 'text_top': 644, 'text_width': 54, 'text_height': 46}, {'text': 'यह', 'conf': 95, 'text_left': 829, 'text_top': 654, 'text_width': 47, 'text_height': 28}, {'text': 'तर्क', 'conf': 93, 'text_left': 898, 'text_top': 642, 'text_width': 57, 'text_height': 39}, {'text': 'आकर्षक', 'conf': 95, 'text_left': 974, 'text_top': 642, 'text_width': 125, 'text_height': 39}, {'text': 'प्रतीत', 'conf': 95, 'text_left': 1121, 'text_top': 642, 'text_width': 85, 'text_height': 39}, {'text': 'होता', 'conf': 96, 'text_left': 1229, 'text_top': 641, 'text_width': 70, 'text_height': 41}, {'text': 'है,', 'conf': 95, 'text_left': 1321, 'text_top': 641, 'text_width': 35, 'text_height': 45}, {'text': 'लेकिन', 'conf': 95, 'text_left': 1387, 'text_top': 641, 'text_width': 96, 'text_height': 40}, {'text': 'केवल', 'conf': 95, 'text_left': 1506, 'text_top': 641, 'text_width': 84, 'text_height': 40}, {'text': 'तभी', 'conf': 95, 'text_left': 1613, 'text_top': 642, 'text_width': 64, 'text_height': 39}, {'text': 'जब', 'conf': 88, 'text_left': 1699, 'text_top': 654, 'text_width': 53, 'text_height': 27}, {'text': 'अधिकरण', 'conf': 88, 'text_left': 1777, 'text_top': 642, 'text_width': 143, 'text_height': 39}, {'text': 'के', 'conf': 96, 'text_left': 1943, 'text_top': 641, 'text_width': 32, 'text_height': 40}, {'text': 'उक्त', 'conf': 95, 'text_left': 1997, 'text_top': 654, 'text_width': 61, 'text_height': 27}]",0,225,334,110,20, XXX XXX XXX,13,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,12,"{""index"":{""0"":0,""1"":1,""2"":2},""xml_index"":{""0"":0,""1"":1,""2"":2},""text_top"":{""0"":225,""1"":225,""2"":225},""text_left"":{""0"":334,""1"":379,""2"":424},""text_width"":{""0"":20,""1"":20,""2"":20},""text_height"":{""0"":20,""1"":20,""2"":20},""text"":{""0"":""XXX"",""1"":""XXX"",""2"":""XXX""},""font_size"":{""0"":13,""1"":13,""2"":13},""font_family"":{""0"":""BXKXEG+Lohit-Devanagari"",""1"":""BXKXEG+Lohit-Devanagari"",""2"":""BXKXEG+Lohit-Devanagari""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000""},""attrib"":{""0"":"""",""1"":"""",""2"":""""},""font_family_updated"":{""0"":""Lohit-Devanagari"",""1"":""Lohit-Devanagari"",""2"":""Lohit-Devanagari""},""font_size_updated"":{""0"":12,""1"":12,""2"":12}}","[{'text': 'XXX', 'conf': 96, 'text_left': 932, 'text_top': 654, 'text_width': 55, 'text_height': 25}, {'text': 'XXX', 'conf': 96, 'text_left': 1058, 'text_top': 654, 'text_width': 54, 'text_height': 25}, {'text': 'XXX', 'conf': 96, 'text_left': 1183, 'text_top': 654, 'text_width': 54, 'text_height': 25}]",0,225,334,405,20, प्रयोग करके और भारत में उपलब्ध अँकडों के आधार पर” निर्धारित होना आवश्यक,13,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,12,,"[{'text': 'प्रयोग', 'conf': 95, 'text_left': 931, 'text_top': 642, 'text_width': 74, 'text_height': 37}, {'text': 'करके', 'conf': 95, 'text_left': 1016, 'text_top': 642, 'text_width': 73, 'text_height': 37}, {'text': 'और', 'conf': 96, 'text_left': 1101, 'text_top': 642, 'text_width': 55, 'text_height': 37}, {'text': 'भारत', 'conf': 96, 'text_left': 1168, 'text_top': 654, 'text_width': 73, 'text_height': 25}, {'text': 'में', 'conf': 96, 'text_left': 1252, 'text_top': 642, 'text_width': 23, 'text_height': 37}, {'text': 'उपलब्ध', 'conf': 93, 'text_left': 1286, 'text_top': 653, 'text_width': 109, 'text_height': 26}, {'text': 'अँकडों', 'conf': 54, 'text_left': 1407, 'text_top': 642, 'text_width': 100, 'text_height': 37}, {'text': 'के', 'conf': 96, 'text_left': 1518, 'text_top': 642, 'text_width': 29, 'text_height': 37}, {'text': 'आधार', 'conf': 95, 'text_left': 1560, 'text_top': 653, 'text_width': 88, 'text_height': 26}, {'text': 'पर”', 'conf': 88, 'text_left': 1659, 'text_top': 647, 'text_width': 54, 'text_height': 32}, {'text': 'निर्धारित', 'conf': 96, 'text_left': 1729, 'text_top': 644, 'text_width': 115, 'text_height': 35}, {'text': 'होना', 'conf': 95, 'text_left': 1855, 'text_top': 642, 'text_width': 63, 'text_height': 38}, {'text': 'आवश्यक', 'conf': 96, 'text_left': 1930, 'text_top': 653, 'text_width': 126, 'text_height': 26}]",0,225,244,495,20," (40) sa ver fafet coe €! eT 24(2) sik ar 4(4-A) के अनुसार, मूल्यवर्धित कर के",13,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,12,"{""index"":{""0"":0,""1"":1},""xml_index"":{""0"":0,""1"":1},""text_top"":{""0"":225,""1"":225},""text_left"":{""0"":244,""1"":293},""text_width"":{""0"":28,""1"":446},""text_height"":{""0"":20,""1"":20},""text"":{""0"":""(10)"",""1"":""\u0907\u0938 \u092a\u094d\u0930\u0915\u093e\u0930 \u0935\u093f\u0935\u0924\u093f\ufffd \u0938\u094d\u092a\u0937\u094d\u091f \u0939\u0948\u0964 \ufffd\u093e\u0930\u093e 14(1) \u0914\u0930 \ufffd\u093e\u0930\u093e 14(1-A) ) \u0915\u0947 \u0905\u0928\u0941\u0938\u093e\u0930, \u092e\u0942\u0932\u094d\u092f\u0935\u0930\u094d\u0924\u093f\ufffd\ufffd \u0915\u0930 \u0915\u0947""},""font_size"":{""0"":13,""1"":13},""font_family"":{""0"":""BXKXEG+Lohit-Devanagari"",""1"":""BXKXEG+Lohit-Devanagari""},""font_color"":{""0"":""#000000"",""1"":""#000000""},""attrib"":{""0"":"""",""1"":""""},""font_family_updated"":{""0"":""Lohit-Devanagari"",""1"":""Lohit-Devanagari""},""font_size_updated"":{""0"":12,""1"":12}}","[{'text': '(40)', 'conf': 0, 'text_left': 684, 'text_top': 645, 'text_width': 71, 'text_height': 42}, {'text': 'sa', 'conf': 56, 'text_left': 818, 'text_top': 654, 'text_width': 47, 'text_height': 31}, {'text': 'ver', 'conf': 44, 'text_left': 876, 'text_top': 654, 'text_width': 77, 'text_height': 25}, {'text': 'fafet', 'conf': 48, 'text_left': 965, 'text_top': 644, 'text_width': 65, 'text_height': 35}, {'text': 'coe', 'conf': 70, 'text_left': 1041, 'text_top': 654, 'text_width': 61, 'text_height': 26}, {'text': '€!', 'conf': 0, 'text_left': 1113, 'text_top': 642, 'text_width': 31, 'text_height': 38}, {'text': 'eT', 'conf': 33, 'text_left': 1161, 'text_top': 653, 'text_width': 60, 'text_height': 26}, {'text': '24(2)', 'conf': 0, 'text_left': 1238, 'text_top': 645, 'text_width': 94, 'text_height': 42}, {'text': 'sik', 'conf': 43, 'text_left': 1349, 'text_top': 642, 'text_width': 55, 'text_height': 37}, {'text': 'ar', 'conf': 54, 'text_left': 1418, 'text_top': 653, 'text_width': 59, 'text_height': 26}, {'text': '4(4-A)', 'conf': 0, 'text_left': 1492, 'text_top': 645, 'text_width': 139, 'text_height': 42}, {'text': 'के', 'conf': 96, 'text_left': 1647, 'text_top': 642, 'text_width': 29, 'text_height': 37}, {'text': 'अनुसार,', 'conf': 93, 'text_left': 1689, 'text_top': 654, 'text_width': 108, 'text_height': 35}, {'text': 'मूल्यवर्धित', 'conf': 72, 'text_left': 1817, 'text_top': 644, 'text_width': 142, 'text_height': 45}, {'text': 'कर', 'conf': 96, 'text_left': 1971, 'text_top': 654, 'text_width': 46, 'text_height': 25}, {'text': 'के', 'conf': 96, 'text_left': 2028, 'text_top': 642, 'text_width': 29, 'text_height': 37}]",0,225,334,403,20, विभाग ने प्रत्यर्थी आयातक को कीमत के सम्बन्ध में कथित गलत घोषणा के लिए,13,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,12,,"[{'text': 'विभाग', 'conf': 96, 'text_left': 931, 'text_top': 644, 'text_width': 85, 'text_height': 35}, {'text': 'ने', 'conf': 93, 'text_left': 1031, 'text_top': 642, 'text_width': 23, 'text_height': 37}, {'text': 'प्रत्यर्थी', 'conf': 91, 'text_left': 1068, 'text_top': 643, 'text_width': 96, 'text_height': 36}, {'text': 'आयातक', 'conf': 90, 'text_left': 1177, 'text_top': 654, 'text_width': 121, 'text_height': 25}, {'text': 'को', 'conf': 96, 'text_left': 1313, 'text_top': 642, 'text_width': 39, 'text_height': 37}, {'text': 'कीमत', 'conf': 96, 'text_left': 1367, 'text_top': 644, 'text_width': 83, 'text_height': 35}, {'text': 'के', 'conf': 96, 'text_left': 1465, 'text_top': 642, 'text_width': 30, 'text_height': 37}, {'text': 'सम्बन्ध', 'conf': 93, 'text_left': 1509, 'text_top': 653, 'text_width': 102, 'text_height': 26}, {'text': 'में', 'conf': 95, 'text_left': 1625, 'text_top': 642, 'text_width': 23, 'text_height': 37}, {'text': 'कथित', 'conf': 96, 'text_left': 1661, 'text_top': 644, 'text_width': 87, 'text_height': 35}, {'text': 'गलत', 'conf': 94, 'text_left': 1763, 'text_top': 654, 'text_width': 70, 'text_height': 25}, {'text': 'घोषणा', 'conf': 94, 'text_left': 1848, 'text_top': 642, 'text_width': 89, 'text_height': 37}, {'text': 'के', 'conf': 95, 'text_left': 1952, 'text_top': 642, 'text_width': 29, 'text_height': 37}, {'text': 'लिए', 'conf': 95, 'text_left': 1996, 'text_top': 644, 'text_width': 56, 'text_height': 40}]",0,225,334,404,20," यहाँ तक कि न्यायनिर्णयन कार्यवाही में, मूल्यांकन अधिकारी को उन दस्तावेजों के",13,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,12,,"[{'text': 'यहाँ', 'conf': 95, 'text_left': 931, 'text_top': 642, 'text_width': 55, 'text_height': 38}, {'text': 'तक', 'conf': 96, 'text_left': 998, 'text_top': 654, 'text_width': 51, 'text_height': 25}, {'text': 'कि', 'conf': 93, 'text_left': 1064, 'text_top': 644, 'text_width': 39, 'text_height': 35}, {'text': 'न्यायनिर्णयन', 'conf': 56, 'text_left': 1117, 'text_top': 644, 'text_width': 171, 'text_height': 35}, {'text': 'कार्यवाही', 'conf': 96, 'text_left': 1303, 'text_top': 644, 'text_width': 121, 'text_height': 36}, {'text': 'में,', 'conf': 96, 'text_left': 1438, 'text_top': 642, 'text_width': 28, 'text_height': 42}, {'text': 'मूल्यांकन', 'conf': 88, 'text_left': 1488, 'text_top': 644, 'text_width': 125, 'text_height': 44}, {'text': 'अधिकारी', 'conf': 96, 'text_left': 1629, 'text_top': 644, 'text_width': 126, 'text_height': 35}, {'text': 'को', 'conf': 96, 'text_left': 1769, 'text_top': 642, 'text_width': 39, 'text_height': 37}, {'text': 'उन', 'conf': 96, 'text_left': 1823, 'text_top': 654, 'text_width': 46, 'text_height': 25}, {'text': 'दस्तावेजों', 'conf': 87, 'text_left': 1883, 'text_top': 642, 'text_width': 131, 'text_height': 38}, {'text': 'के', 'conf': 96, 'text_left': 2026, 'text_top': 642, 'text_width': 29, 'text_height': 37}]",0,225,289,450,20," अस्वीकृत करने में इसका प्रयोग नहीं किया गया है, मूल में आदेश इस प्रकार स्पष्टतः गलत",13,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,12,,"[{'text': 'अस्वीकृत', 'conf': 86, 'text_left': 807, 'text_top': 644, 'text_width': 129, 'text_height': 46}, {'text': 'करने', 'conf': 96, 'text_left': 950, 'text_top': 642, 'text_width': 67, 'text_height': 37}, {'text': 'में', 'conf': 96, 'text_left': 1032, 'text_top': 642, 'text_width': 23, 'text_height': 37}, {'text': 'इसका', 'conf': 96, 'text_left': 1067, 'text_top': 654, 'text_width': 84, 'text_height': 31}, {'text': 'प्रयोग', 'conf': 96, 'text_left': 1165, 'text_top': 642, 'text_width': 74, 'text_height': 37}, {'text': 'नहीं', 'conf': 96, 'text_left': 1254, 'text_top': 643, 'text_width': 52, 'text_height': 37}, {'text': 'किया', 'conf': 96, 'text_left': 1319, 'text_top': 644, 'text_width': 71, 'text_height': 35}, {'text': 'गया', 'conf': 96, 'text_left': 1404, 'text_top': 654, 'text_width': 53, 'text_height': 25}, {'text': 'है,', 'conf': 96, 'text_left': 1471, 'text_top': 642, 'text_width': 30, 'text_height': 42}, {'text': 'मूल', 'conf': 96, 'text_left': 1524, 'text_top': 654, 'text_width': 50, 'text_height': 34}, {'text': 'में', 'conf': 95, 'text_left': 1588, 'text_top': 642, 'text_width': 23, 'text_height': 37}, {'text': 'आदेश', 'conf': 96, 'text_left': 1625, 'text_top': 642, 'text_width': 84, 'text_height': 38}, {'text': 'इस', 'conf': 96, 'text_left': 1724, 'text_top': 654, 'text_width': 46, 'text_height': 31}, {'text': 'प्रकार', 'conf': 93, 'text_left': 1784, 'text_top': 654, 'text_width': 77, 'text_height': 25}, {'text': 'स्पष्टतः', 'conf': 41, 'text_left': 1875, 'text_top': 654, 'text_width': 92, 'text_height': 26}, {'text': 'गलत', 'conf': 95, 'text_left': 1986, 'text_top': 654, 'text_width': 70, 'text_height': 25}]",0,225,334,405,20, में कोई दोष नहीं पाया जा सकता है जो निर्धारित के विरूद्ध बनाई गयी अतिरिक्त माँग,13,BXKXEG+Lohit-Devanagari,#000000,,Lohit-Devanagari,12,,"[{'text': 'में', 'conf': 96, 'text_left': 931, 'text_top': 642, 'text_width': 22, 'text_height': 37}, {'text': 'कोई', 'conf': 96, 'text_left': 964, 'text_top': 642, 'text_width': 58, 'text_height': 43}, {'text': 'दोष', 'conf': 96, 'text_left': 1033, 'text_top': 642, 'text_width': 52, 'text_height': 38}, {'text': 'नहीं', 'conf': 96, 'text_left': 1095, 'text_top': 643, 'text_width': 53, 'text_height': 37}, {'text': 'पाया', 'conf': 96, 'text_left': 1159, 'text_top': 654, 'text_width': 63, 'text_height': 25}, {'text': 'जा', 'conf': 96, 'text_left': 1233, 'text_top': 654, 'text_width': 38, 'text_height': 25}, {'text': 'सकता', 'conf': 96, 'text_left': 1282, 'text_top': 654, 'text_width': 88, 'text_height': 25}, {'text': 'है', 'conf': 96, 'text_left': 1381, 'text_top': 642, 'text_width': 21, 'text_height': 38}, {'text': 'जो', 'conf': 96, 'text_left': 1413, 'text_top': 642, 'text_width': 38, 'text_height': 37}, {'text': 'निर्धारित', 'conf': 95, 'text_left': 1462, 'text_top': 644, 'text_width': 117, 'text_height': 35}, {'text': 'के', 'conf': 96, 'text_left': 1589, 'text_top': 642, 'text_width': 29, 'text_height': 37}, {'text': 'विरूद्ध', 'conf': 96, 'text_left': 1630, 'text_top': 644, 'text_width': 87, 'text_height': 39}, {'text': 'बनाई', 'conf': 95, 'text_left': 1728, 'text_top': 644, 'text_width': 72, 'text_height': 41}, {'text': 'गयी', 'conf': 96, 'text_left': 1811, 'text_top': 644, 'text_width': 52, 'text_height': 35}, {'text': 'अतिरिक्त', 'conf': 96, 'text_left': 1876, 'text_top': 644, 'text_width': 117, 'text_height': 35}, {'text': 'माँग', 'conf': 96, 'text_left': 2004, 'text_top': 642, 'text_width': 52, 'text_height': 37}]"
