,xml_index,text_top,text_left,text_width,text_height,text,font_size,font_family,font_color,attrib,font_family_updated,font_size_updated,children,word_coords
0,0,171,321,330,26, 24वें सत्र के समापन पर सभापति का वक्तव्य,18,CFBPJK+DVOTYogeshBold,#000000,,DVOTYogeshBold,17,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8},""xml_index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8},""text_top"":{""0"":171,""1"":171,""2"":171,""3"":171,""4"":171,""5"":171,""6"":171,""7"":171,""8"":171},""text_left"":{""0"":321,""1"":352,""2"":368,""3"":402,""4"":423,""5"":482,""6"":508,""7"":573,""8"":599},""text_width"":{""0"":31,""1"":11,""2"":27,""3"":16,""4"":55,""5"":21,""6"":61,""7"":21,""8"":52},""text_height"":{""0"":26,""1"":26,""2"":26,""3"":26,""4"":26,""5"":26,""6"":26,""7"":26,""8"":26},""text"":{""0"":""214"",""1"":""\u0935"",""2"":""\u0938\u0924\u0930\u094d"",""3"":""\u0915\u0947"",""4"":""\u0938\u092e\u093e\u092a\u0928"",""5"":""\u092a\u0930"",""6"":""\u0938\u092d\u093e\u092a\u093f\u0924"",""7"":""\u0915\u093e"",""8"":""\u0935\u0915\u094d\u0924 \u092f""},""font_size"":{""0"":18,""1"":18,""2"":18,""3"":18,""4"":18,""5"":18,""6"":18,""7"":18,""8"":18},""font_family"":{""0"":""CFBPJJ+DVOTSurekhBold"",""1"":""CFBPJK+DVOTYogeshBold"",""2"":""CFBPJK+DVOTYogeshBold"",""3"":""CFBPJK+DVOTYogeshBold"",""4"":""CFBPJK+DVOTYogeshBold"",""5"":""CFBPJK+DVOTYogeshBold"",""6"":""CFBPJK+DVOTYogeshBold"",""7"":""CFBPJK+DVOTYogeshBold"",""8"":""CFBPJK+DVOTYogeshBold""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000"",""3"":""#000000"",""4"":""#000000"",""5"":""#000000"",""6"":""#000000"",""7"":""#000000"",""8"":""#000000""},""attrib"":{""0"":""BOLD"",""1"":""BOLD"",""2"":""BOLD"",""3"":""BOLD"",""4"":""BOLD"",""5"":""BOLD"",""6"":""BOLD"",""7"":""BOLD"",""8"":""BOLD""},""font_family_updated"":{""0"":""DVOTSurekhBold"",""1"":""DVOTYogeshBold"",""2"":""DVOTYogeshBold"",""3"":""DVOTYogeshBold"",""4"":""DVOTYogeshBold"",""5"":""DVOTYogeshBold"",""6"":""DVOTYogeshBold"",""7"":""DVOTYogeshBold"",""8"":""DVOTYogeshBold""},""font_size_updated"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17}}","[{'text': '24वें', 'conf': 0, 'text_left': 897, 'text_top': 491, 'text_width': 117, 'text_height': 51}, {'text': 'सत्र', 'conf': 94, 'text_left': 1026, 'text_top': 507, 'text_width': 77, 'text_height': 35}, {'text': 'के', 'conf': 96, 'text_left': 1121, 'text_top': 491, 'text_width': 44, 'text_height': 51}, {'text': 'समापन', 'conf': 96, 'text_left': 1178, 'text_top': 507, 'text_width': 152, 'text_height': 35}, {'text': 'पर', 'conf': 94, 'text_left': 1343, 'text_top': 507, 'text_width': 60, 'text_height': 35}, {'text': 'सभापति', 'conf': 93, 'text_left': 1416, 'text_top': 491, 'text_width': 168, 'text_height': 51}, {'text': 'का', 'conf': 95, 'text_left': 1597, 'text_top': 507, 'text_width': 59, 'text_height': 35}, {'text': 'वक्तव्य', 'conf': 39, 'text_left': 1668, 'text_top': 507, 'text_width': 143, 'text_height': 35}]"
1,9,245,135,143,26," माननीय सदस्यगण,",18,CFBPKM+DVOTYogeshNormal,#000000,,DVOTYogeshNormal,17,"{""index"":{""0"":0,""1"":1,""2"":2},""xml_index"":{""0"":9,""1"":10,""2"":11},""text_top"":{""0"":245,""1"":245,""2"":245},""text_left"":{""0"":135,""1"":199,""2"":273},""text_width"":{""0"":58,""1"":74,""2"":5},""text_height"":{""0"":26,""1"":26,""2"":26},""text"":{""0"":""\u092e\u093e\u0928\u0928\u0940\u092f"",""1"":""\u0938\u0926 \u092f\u0917\u0923"",""2"":"",""},""font_size"":{""0"":18,""1"":18,""2"":18},""font_family"":{""0"":""CFBPKM+DVOTYogeshNormal"",""1"":""CFBPKM+DVOTYogeshNormal"",""2"":""CFBPLO+DVOTSurekhNormal""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000""},""attrib"":{""0"":"""",""1"":"""",""2"":""""},""font_family_updated"":{""0"":""DVOTYogeshNormal"",""1"":""DVOTYogeshNormal"",""2"":""DVOTSurekhNormal""},""font_size_updated"":{""0"":17,""1"":17,""2"":17}}","[{'text': 'माननीय', 'conf': 93, 'text_left': 380, 'text_top': 697, 'text_width': 162, 'text_height': 50}, {'text': 'सदस्यगण,', 'conf': 82, 'text_left': 558, 'text_top': 712, 'text_width': 215, 'text_height': 41}]"
2,12,283,189,594,26, राज्य सभा का 2 l4qt aa समाप्त हो रहा है | मैंने महासचिव को इस सत्र के बारे में,18,CFBPKM+DVOTYogeshNormal,#000000,,DVOTYogeshNormal,17,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10,""11"":11,""12"":12,""13"":13,""14"":14,""15"":15,""16"":16,""17"":17},""xml_index"":{""0"":12,""1"":13,""2"":14,""3"":15,""4"":16,""5"":17,""6"":18,""7"":19,""8"":20,""9"":21,""10"":22,""11"":23,""12"":24,""13"":25,""14"":26,""15"":27,""16"":28,""17"":29},""text_top"":{""0"":283,""1"":283,""2"":283,""3"":283,""4"":283,""5"":283,""6"":283,""7"":283,""8"":283,""9"":283,""10"":283,""11"":283,""12"":283,""13"":283,""14"":283,""15"":283,""16"":283,""17"":283},""text_left"":{""0"":189,""1"":233,""2"":270,""3"":298,""4"":326,""5"":349,""6"":383,""7"":438,""8"":461,""9"":493,""10"":517,""11"":547,""12"":625,""13"":652,""14"":683,""15"":717,""16"":739,""17"":771},""text_width"":{""0"":37,""1"":31,""2"":21,""3"":29,""4"":16,""5"":27,""6"":49,""7"":17,""8"":26,""9"":17,""10"":24,""11"":72,""12"":21,""13"":25,""14"":27,""15"":16,""16"":26,""17"":12},""text_height"":{""0"":26,""1"":26,""2"":26,""3"":26,""4"":26,""5"":26,""6"":26,""7"":26,""8"":26,""9"":26,""10"":26,""11"":26,""12"":26,""13"":26,""14"":26,""15"":26,""16"":26,""17"":26},""text"":{""0"":""\u0930\u093e\u091c\u094d\u092f"",""1"":""\u0938\u092d\u093e"",""2"":""\u0915\u093e"",""3"":""214"",""4"":""\u0935\u093e\u0902"",""5"":""\u0938\u0924\u0930\u094d"",""6"":""\u0938\u092e\u093e \u0924"",""7"":""\u0939\u094b"",""8"":""\u0930\u0939\u093e"",""9"":""\u0939\u0948\u0964"",""10"":""\u092e\u0928\u0947"",""11"":""\u092e\u0939\u093e\u0938\u093f\u091a\u0935"",""12"":""\u0915\u094b"",""13"":""\u0907\u0938"",""14"":""\u0938\u0924\u0930\u094d"",""15"":""\u0915\u0947"",""16"":""\u092c\u093e\u0930\u0947"",""17"":""\u092e""},""font_size"":{""0"":18,""1"":18,""2"":18,""3"":18,""4"":18,""5"":18,""6"":18,""7"":18,""8"":18,""9"":18,""10"":18,""11"":18,""12"":18,""13"":18,""14"":18,""15"":18,""16"":18,""17"":18},""font_family"":{""0"":""CFBPKM+DVOTYogeshNormal"",""1"":""CFBPKM+DVOTYogeshNormal"",""2"":""CFBPKM+DVOTYogeshNormal"",""3"":""CFBPLO+DVOTSurekhNormal"",""4"":""CFBPKM+DVOTYogeshNormal"",""5"":""CFBPKM+DVOTYogeshNormal"",""6"":""CFBPKM+DVOTYogeshNormal"",""7"":""CFBPKM+DVOTYogeshNormal"",""8"":""CFBPKM+DVOTYogeshNormal"",""9"":""CFBPKM+DVOTYogeshNormal"",""10"":""CFBPKM+DVOTYogeshNormal"",""11"":""CFBPKM+DVOTYogeshNormal"",""12"":""CFBPKM+DVOTYogeshNormal"",""13"":""CFBPKM+DVOTYogeshNormal"",""14"":""CFBPKM+DVOTYogeshNormal"",""15"":""CFBPKM+DVOTYogeshNormal"",""16"":""CFBPKM+DVOTYogeshNormal"",""17"":""CFBPKM+DVOTYogeshNormal""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000"",""3"":""#000000"",""4"":""#000000"",""5"":""#000000"",""6"":""#000000"",""7"":""#000000"",""8"":""#000000"",""9"":""#000000"",""10"":""#000000"",""11"":""#000000"",""12"":""#000000"",""13"":""#000000"",""14"":""#000000"",""15"":""#000000"",""16"":""#000000"",""17"":""#000000""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":"""",""16"":"""",""17"":""""},""font_family_updated"":{""0"":""DVOTYogeshNormal"",""1"":""DVOTYogeshNormal"",""2"":""DVOTYogeshNormal"",""3"":""DVOTSurekhNormal"",""4"":""DVOTYogeshNormal"",""5"":""DVOTYogeshNormal"",""6"":""DVOTYogeshNormal"",""7"":""DVOTYogeshNormal"",""8"":""DVOTYogeshNormal"",""9"":""DVOTYogeshNormal"",""10"":""DVOTYogeshNormal"",""11"":""DVOTYogeshNormal"",""12"":""DVOTYogeshNormal"",""13"":""DVOTYogeshNormal"",""14"":""DVOTYogeshNormal"",""15"":""DVOTYogeshNormal"",""16"":""DVOTYogeshNormal"",""17"":""DVOTYogeshNormal""},""font_size_updated"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17,""9"":17,""10"":17,""11"":17,""12"":17,""13"":17,""14"":17,""15"":17,""16"":17,""17"":17}}","[{'text': 'राज्य', 'conf': 95, 'text_left': 525, 'text_top': 796, 'text_width': 122, 'text_height': 88}, {'text': 'सभा', 'conf': 96, 'text_left': 652, 'text_top': 796, 'text_width': 86, 'text_height': 88}, {'text': 'का', 'conf': 96, 'text_left': 756, 'text_top': 817, 'text_width': 58, 'text_height': 35}, {'text': '2', 'conf': 96, 'text_left': 834, 'text_top': 815, 'text_width': 23, 'text_height': 36}, {'text': 'l4qt', 'conf': 0, 'text_left': 864, 'text_top': 806, 'text_width': 93, 'text_height': 46}, {'text': 'aa', 'conf': 59, 'text_left': 974, 'text_top': 817, 'text_width': 76, 'text_height': 35}, {'text': 'समाप्त', 'conf': 93, 'text_left': 1046, 'text_top': 796, 'text_width': 155, 'text_height': 88}, {'text': 'हो', 'conf': 94, 'text_left': 1203, 'text_top': 796, 'text_width': 63, 'text_height': 66}, {'text': 'रहा', 'conf': 96, 'text_left': 1263, 'text_top': 796, 'text_width': 78, 'text_height': 88}, {'text': 'है', 'conf': 96, 'text_left': 1359, 'text_top': 800, 'text_width': 49, 'text_height': 84}, {'text': '|', 'conf': 90, 'text_left': 1416, 'text_top': 816, 'text_width': 4, 'text_height': 36}, {'text': 'मैंने', 'conf': 96, 'text_left': 1419, 'text_top': 796, 'text_width': 83, 'text_height': 88}, {'text': 'महासचिव', 'conf': 95, 'text_left': 1523, 'text_top': 802, 'text_width': 200, 'text_height': 52}, {'text': 'को', 'conf': 95, 'text_left': 1740, 'text_top': 800, 'text_width': 59, 'text_height': 52}, {'text': 'इस', 'conf': 96, 'text_left': 1816, 'text_top': 817, 'text_width': 70, 'text_height': 43}, {'text': 'सत्र', 'conf': 91, 'text_left': 1901, 'text_top': 797, 'text_width': 67, 'text_height': 87}, {'text': 'के', 'conf': 96, 'text_left': 1996, 'text_top': 800, 'text_width': 44, 'text_height': 52}, {'text': 'बारे', 'conf': 96, 'text_left': 2058, 'text_top': 801, 'text_width': 72, 'text_height': 51}, {'text': 'में', 'conf': 95, 'text_left': 2147, 'text_top': 801, 'text_width': 33, 'text_height': 51}]"
3,30,311,135,648,26, आंकड़ों संबंधी सूचना उपलब्ध कराने का निदेश दिया है। यह एक कठिन वर्ष रहा है। राष्ट्र,18,CFBPKM+DVOTYogeshNormal,#000000,,DVOTYogeshNormal,17,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10,""11"":11,""12"":12,""13"":13,""14"":14,""15"":15},""xml_index"":{""0"":30,""1"":31,""2"":32,""3"":33,""4"":34,""5"":35,""6"":36,""7"":37,""8"":38,""9"":39,""10"":40,""11"":41,""12"":42,""13"":43,""14"":44,""15"":45},""text_top"":{""0"":311,""1"":311,""2"":311,""3"":311,""4"":311,""5"":311,""6"":311,""7"":311,""8"":311,""9"":311,""10"":311,""11"":311,""12"":311,""13"":311,""14"":311,""15"":311},""text_left"":{""0"":135,""1"":195,""2"":243,""3"":294,""4"":357,""5"":406,""6"":434,""7"":484,""8"":526,""9"":549,""10"":580,""11"":613,""12"":665,""13"":694,""14"":727,""15"":750},""text_width"":{""0"":48,""1"":42,""2"":44,""3"":56,""4"":43,""5"":21,""6"":44,""7"":35,""8"":17,""9"":24,""10"":27,""11"":45,""12"":22,""13"":26,""14"":17,""15"":33},""text_height"":{""0"":26,""1"":26,""2"":26,""3"":26,""4"":26,""5"":26,""6"":26,""7"":26,""8"":26,""9"":26,""10"":26,""11"":26,""12"":26,""13"":26,""14"":26,""15"":26},""text"":{""0"":""\u0906\u0902\u0915\u095c"",""1"":""\u0938\u0902\u092c\u0902\u0927\u0940"",""2"":""\u0938\u0942\u091a\u0928\u093e"",""3"":""\u0909\u092a\u0932 \u0927"",""4"":""\u0915\u0930\u093e\u0928\u0947"",""5"":""\u0915\u093e"",""6"":""\u093f\u0928\u0926\u0947\u0936"",""7"":""\u093f\u0926\u092f\u093e"",""8"":""\u0939\u0948\u0964"",""9"":""\u092f\u0939"",""10"":""\u090f\u0915"",""11"":""\u0915\u093f\u0920\u0928"",""12"":""\u0935\u0937\u0930\u094d"",""13"":""\u0930\u0939\u093e"",""14"":""\u0939\u0948\u0964"",""15"":""\u0930\u093e \u091f\u0930\u094d""},""font_size"":{""0"":18,""1"":18,""2"":18,""3"":18,""4"":18,""5"":18,""6"":18,""7"":18,""8"":18,""9"":18,""10"":18,""11"":18,""12"":18,""13"":18,""14"":18,""15"":18},""font_family"":{""0"":""CFBPKM+DVOTYogeshNormal"",""1"":""CFBPKM+DVOTYogeshNormal"",""2"":""CFBPKM+DVOTYogeshNormal"",""3"":""CFBPKM+DVOTYogeshNormal"",""4"":""CFBPKM+DVOTYogeshNormal"",""5"":""CFBPKM+DVOTYogeshNormal"",""6"":""CFBPKM+DVOTYogeshNormal"",""7"":""CFBPKM+DVOTYogeshNormal"",""8"":""CFBPKM+DVOTYogeshNormal"",""9"":""CFBPKM+DVOTYogeshNormal"",""10"":""CFBPKM+DVOTYogeshNormal"",""11"":""CFBPKM+DVOTYogeshNormal"",""12"":""CFBPKM+DVOTYogeshNormal"",""13"":""CFBPKM+DVOTYogeshNormal"",""14"":""CFBPKM+DVOTYogeshNormal"",""15"":""CFBPKM+DVOTYogeshNormal""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000"",""3"":""#000000"",""4"":""#000000"",""5"":""#000000"",""6"":""#000000"",""7"":""#000000"",""8"":""#000000"",""9"":""#000000"",""10"":""#000000"",""11"":""#000000"",""12"":""#000000"",""13"":""#000000"",""14"":""#000000"",""15"":""#000000""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":"""",""13"":"""",""14"":"""",""15"":""""},""font_family_updated"":{""0"":""DVOTYogeshNormal"",""1"":""DVOTYogeshNormal"",""2"":""DVOTYogeshNormal"",""3"":""DVOTYogeshNormal"",""4"":""DVOTYogeshNormal"",""5"":""DVOTYogeshNormal"",""6"":""DVOTYogeshNormal"",""7"":""DVOTYogeshNormal"",""8"":""DVOTYogeshNormal"",""9"":""DVOTYogeshNormal"",""10"":""DVOTYogeshNormal"",""11"":""DVOTYogeshNormal"",""12"":""DVOTYogeshNormal"",""13"":""DVOTYogeshNormal"",""14"":""DVOTYogeshNormal"",""15"":""DVOTYogeshNormal""},""font_size_updated"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17,""9"":17,""10"":17,""11"":17,""12"":17,""13"":17,""14"":17,""15"":17}}","[{'text': 'आंकड़ों', 'conf': 96, 'text_left': 380, 'text_top': 876, 'text_width': 145, 'text_height': 85}, {'text': 'संबंधी', 'conf': 94, 'text_left': 531, 'text_top': 876, 'text_width': 123, 'text_height': 85}, {'text': 'सूचना', 'conf': 95, 'text_left': 681, 'text_top': 897, 'text_width': 123, 'text_height': 51}, {'text': 'उपलब्ध', 'conf': 95, 'text_left': 822, 'text_top': 896, 'text_width': 155, 'text_height': 36}, {'text': 'कराने', 'conf': 96, 'text_left': 996, 'text_top': 881, 'text_width': 118, 'text_height': 51}, {'text': 'का', 'conf': 96, 'text_left': 1133, 'text_top': 897, 'text_width': 58, 'text_height': 35}, {'text': 'निदेश', 'conf': 92, 'text_left': 1194, 'text_top': 876, 'text_width': 137, 'text_height': 85}, {'text': 'दिया', 'conf': 94, 'text_left': 1350, 'text_top': 876, 'text_width': 87, 'text_height': 85}, {'text': 'है।', 'conf': 92, 'text_left': 1465, 'text_top': 880, 'text_width': 45, 'text_height': 54}, {'text': 'यह', 'conf': 96, 'text_left': 1530, 'text_top': 897, 'text_width': 71, 'text_height': 64}, {'text': 'एक', 'conf': 96, 'text_left': 1615, 'text_top': 897, 'text_width': 74, 'text_height': 42}, {'text': 'कठिन', 'conf': 94, 'text_left': 1707, 'text_top': 882, 'text_width': 125, 'text_height': 50}, {'text': 'वर्ष', 'conf': 95, 'text_left': 1851, 'text_top': 881, 'text_width': 62, 'text_height': 51}, {'text': 'रहा', 'conf': 95, 'text_left': 1931, 'text_top': 878, 'text_width': 64, 'text_height': 83}, {'text': 'है।', 'conf': 93, 'text_left': 2023, 'text_top': 880, 'text_width': 44, 'text_height': 54}, {'text': 'राष्ट्र', 'conf': 91, 'text_left': 2088, 'text_top': 897, 'text_width': 92, 'text_height': 44}]"
4,46,339,135,648,26, ने अभूतपूर्व और घृणाप्रद आतंकवादी हमलों कोझेला है। हमने अंतरराष्ट्रीय और राष्ट्रीय ः,18,CFBPKM+DVOTYogeshNormal,#000000,,DVOTYogeshNormal,17,"{""index"":{""0"":0,""1"":1,""2"":2,""3"":3,""4"":4,""5"":5,""6"":6,""7"":7,""8"":8,""9"":9,""10"":10,""11"":11,""12"":12},""xml_index"":{""0"":46,""1"":47,""2"":48,""3"":49,""4"":50,""5"":51,""6"":52,""7"":53,""8"":54,""9"":55,""10"":56,""11"":57,""12"":58},""text_top"":{""0"":339,""1"":339,""2"":339,""3"":339,""4"":339,""5"":339,""6"":339,""7"":339,""8"":339,""9"":339,""10"":339,""11"":339,""12"":339},""text_left"":{""0"":135,""1"":154,""2"":222,""3"":258,""4"":321,""5"":409,""6"":459,""7"":522,""8"":546,""9"":589,""10"":683,""11"":719,""12"":777},""text_width"":{""0"":12,""1"":60,""2"":29,""3"":55,""4"":81,""5"":37,""6"":55,""7"":17,""8"":35,""9"":86,""10"":29,""11"":50,""12"":6},""text_height"":{""0"":26,""1"":26,""2"":26,""3"":26,""4"":26,""5"":26,""6"":26,""7"":26,""8"":26,""9"":26,""10"":26,""11"":26,""12"":26},""text"":{""0"":""\u0928\u0947"",""1"":""\u0905\u092d\u0942\u0924\u092a\u0942\u0935\u0930\u094d"",""2"":""\u0914\u0930"",""3"":""\u0918\u0943\u0923\u093e \u0926"",""4"":""\u0906\u0924\u0902\u0915\u0935\u093e\u0926\u0940"",""5"":""\u0939\u092e\u0932"",""6"":""\u0915\u094b\u091d\u0947\u0932\u093e"",""7"":""\u0939\u0948\u0964"",""8"":""\u0939\u092e\u0928\u0947"",""9"":""\u0905\u0902\u0924\u0930\u0930\u093e \u091f\u0930\u094d\u0940\u092f"",""10"":""\u0914\u0930"",""11"":""\u0930\u093e \u091f\u0930\u094d\u0940\u092f"",""12"":""-""},""font_size"":{""0"":18,""1"":18,""2"":18,""3"":18,""4"":18,""5"":18,""6"":18,""7"":18,""8"":18,""9"":18,""10"":18,""11"":18,""12"":18},""font_family"":{""0"":""CFBPKM+DVOTYogeshNormal"",""1"":""CFBPKM+DVOTYogeshNormal"",""2"":""CFBPKM+DVOTYogeshNormal"",""3"":""CFBPKM+DVOTYogeshNormal"",""4"":""CFBPKM+DVOTYogeshNormal"",""5"":""CFBPKM+DVOTYogeshNormal"",""6"":""CFBPKM+DVOTYogeshNormal"",""7"":""CFBPKM+DVOTYogeshNormal"",""8"":""CFBPKM+DVOTYogeshNormal"",""9"":""CFBPKM+DVOTYogeshNormal"",""10"":""CFBPKM+DVOTYogeshNormal"",""11"":""CFBPKM+DVOTYogeshNormal"",""12"":""CFBPLO+DVOTSurekhNormal""},""font_color"":{""0"":""#000000"",""1"":""#000000"",""2"":""#000000"",""3"":""#000000"",""4"":""#000000"",""5"":""#000000"",""6"":""#000000"",""7"":""#000000"",""8"":""#000000"",""9"":""#000000"",""10"":""#000000"",""11"":""#000000"",""12"":""#000000""},""attrib"":{""0"":"""",""1"":"""",""2"":"""",""3"":"""",""4"":"""",""5"":"""",""6"":"""",""7"":"""",""8"":"""",""9"":"""",""10"":"""",""11"":"""",""12"":""""},""font_family_updated"":{""0"":""DVOTYogeshNormal"",""1"":""DVOTYogeshNormal"",""2"":""DVOTYogeshNormal"",""3"":""DVOTYogeshNormal"",""4"":""DVOTYogeshNormal"",""5"":""DVOTYogeshNormal"",""6"":""DVOTYogeshNormal"",""7"":""DVOTYogeshNormal"",""8"":""DVOTYogeshNormal"",""9"":""DVOTYogeshNormal"",""10"":""DVOTYogeshNormal"",""11"":""DVOTYogeshNormal"",""12"":""DVOTSurekhNormal""},""font_size_updated"":{""0"":17,""1"":17,""2"":17,""3"":17,""4"":17,""5"":17,""6"":17,""7"":17,""8"":17,""9"":17,""10"":17,""11"":17,""12"":17}}","[{'text': 'ने', 'conf': 96, 'text_left': 375, 'text_top': 953, 'text_width': 28, 'text_height': 85}, {'text': 'अभूतपूर्व', 'conf': 95, 'text_left': 420, 'text_top': 953, 'text_width': 176, 'text_height': 85}, {'text': 'और', 'conf': 93, 'text_left': 602, 'text_top': 941, 'text_width': 83, 'text_height': 87}, {'text': 'घृणाप्रद', 'conf': 80, 'text_left': 702, 'text_top': 941, 'text_width': 178, 'text_height': 87}, {'text': 'आतंकवादी', 'conf': 96, 'text_left': 895, 'text_top': 954, 'text_width': 222, 'text_height': 84}, {'text': 'हमलों', 'conf': 92, 'text_left': 1141, 'text_top': 957, 'text_width': 119, 'text_height': 54}, {'text': 'कोझेला', 'conf': 91, 'text_left': 1281, 'text_top': 957, 'text_width': 153, 'text_height': 54}, {'text': 'है।', 'conf': 92, 'text_left': 1454, 'text_top': 957, 'text_width': 33, 'text_height': 54}, {'text': 'हमने', 'conf': 96, 'text_left': 1521, 'text_top': 954, 'text_width': 96, 'text_height': 84}, {'text': 'अंतरराष्ट्रीय', 'conf': 94, 'text_left': 1641, 'text_top': 960, 'text_width': 239, 'text_height': 58}, {'text': 'और', 'conf': 96, 'text_left': 1902, 'text_top': 957, 'text_width': 80, 'text_height': 52}, {'text': 'राष्ट्रीय', 'conf': 95, 'text_left': 2001, 'text_top': 959, 'text_width': 141, 'text_height': 59}, {'text': 'ः', 'conf': 21, 'text_left': 2164, 'text_top': 994, 'text_width': 14, 'text_height': 44}]"
